modelname,fips,weekahead,prob,score,trainingweek
coviCrushers_HW,42011,3,0.006480934,-5.038890685,202020
coviCrushers_HW,42011,4,0.007835421,-4.849100672,202020
coviCrushers_HW,42009,1,0.389246026,-0.943543679,202020
coviCrushers_HW,42009,2,0.670666934,-0.399482638,202020
coviCrushers_HW,42009,3,0.234881216,-1.448675356,202020
coviCrushers_HW,42009,4,0.172497693,-1.757371419,202020
coviCrushers_HW,42007,1,0.072582255,-2.62303481,202020
coviCrushers_HW,42007,2,0.051189875,-2.972213518,202020
coviCrushers_HW,42007,3,0.047282666,-3.051611512,202020
coviCrushers_HW,42007,4,0.025050635,-3.686856111,202020
coviCrushers_HW,42005,1,0.097174038,-2.331251707,202020
coviCrushers_HW,42005,2,0.06711188,-2.701394206,202020
coviCrushers_HW,42005,3,0.044689685,-3.108012567,202020
coviCrushers_HW,42005,4,0.028676327,-3.551683336,202020
coviCrushers_HW,42033,1,0.41566448,-0.877876883,202020
coviCrushers_HW,42033,2,0.494991252,-0.703215189,202020
coviCrushers_HW,42033,3,0.591160624,-0.525667514,202020
coviCrushers_HW,42033,4,0.672926019,-0.396119883,202020
coviCrushers_HW,42067,1,0.054182784,-2.915392063,202020
coviCrushers_HW,42067,2,0.040228486,-3.213179929,202020
coviCrushers_HW,42067,3,0.029180403,-3.534257934,202020
coviCrushers_HW,42067,4,0.020668784,-3.879130737,202020
coviCrushers_HW,42069,1,0.040892714,-3.196803362,202020
coviCrushers_HW,42069,2,0.025240877,-3.679290515,202020
coviCrushers_HW,42069,3,0.006455204,-5.042868689,202020
coviCrushers_HW,42069,4,0.003787757,-5.575981315,202020
coviCrushers_HW,42131,2,0.274454845,-1.292968531,202020
coviCrushers_HW,42131,3,0.203648838,-1.591358153,202020
coviCrushers_HW,42131,4,0.144971829,-1.931215837,202020
coviCrushers_HW,42129,1,0.093810733,-2.366476003,202020
coviCrushers_HW,42129,2,0.082297625,-2.497413025,202020
coviCrushers_HW,42129,3,0.070463244,-2.652664064,202020
coviCrushers_HW,42129,4,0.062675576,-2.769783448,202020
coviCrushers_HW,42127,2,0.050879733,-2.978290598,202020
coviCrushers_HW,42127,3,0.007280122,-4.922607662,202020
coviCrushers_HW,42127,4,0.004226058,-5.466485637,202020
coviCrushers_HW,42125,1,0.038864569,-3.247672257,202020
coviCrushers_HW,42125,2,0.0230858,-3.768537554,202020
coviCrushers_HW,42125,3,0.001138777,-6.777800614,202020
coviCrushers_HW,42125,4,0.00686355,-4.981530504,202020
coviCrushers_HW,42123,1,1,0,202020
coviCrushers_HW,42123,2,1,0,202020
coviCrushers_HW,42123,3,1,0,202020
coviCrushers_HW,42123,4,1,0,202020
coviCrushers_HW,42121,1,0.999984569,-1.54E-05,202020
coviCrushers_HW,42121,2,0.999979119,-2.09E-05,202020
coviCrushers_HW,42121,3,0.99997184,-2.82E-05,202020
coviCrushers_HW,42121,4,3.78E-05,-10.1820132,202020
coviCrushers_HW,42119,1,0.597825883,-0.514455733,202020
coviCrushers_HW,42119,2,0.598668211,-0.513047738,202020
coviCrushers_HW,42119,3,0.584843835,-0.536410416,202020
coviCrushers_HW,42119,4,0.321226548,-1.135608648,202020
coviCrushers_HW,42117,1,0.874176521,-0.134472955,202020
coviCrushers_HW,42117,2,0.857278009,-0.153993016,202020
coviCrushers_HW,42117,3,0.838748163,-0.175844781,202020
coviCrushers_HW,42117,4,0.81855048,-0.20022021,202020
coviCrushers_HW,42115,1,0.102407037,-2.278799844,202020
coviCrushers_HW,42115,2,0.22465452,-1.493191526,202020
coviCrushers_HW,42115,3,0.213320862,-1.544957855,202020
coviCrushers_HW,42115,4,0.192573271,-1.647278567,202020
coviCrushers_HW,42113,1,1,0,202020
coviCrushers_HW,42113,2,1,0,202020
coviCrushers_HW,42113,3,1,0,202020
coviCrushers_HW,42113,4,1,0,202020
coviCrushers_HW,42111,1,0.327303036,-1.116868821,202020
coviCrushers_HW,42111,2,0.726588767,-0.319394619,202020
coviCrushers_HW,42111,3,0.178597097,-1.722622866,202020
coviCrushers_HW,42111,4,0.123470765,-2.091750873,202020
coviCrushers_HW,42109,1,0.427907403,-0.848848455,202020
coviCrushers_HW,42109,2,0.528584758,-0.637552112,202020
coviCrushers_HW,42109,3,0.338836893,-1.082236428,202020
coviCrushers_HW,42109,4,0.131483853,-2.028871225,202020
coviCrushers_HW,42107,1,0.056847844,-2.867376976,202020
coviCrushers_HW,42107,2,0.07657362,-2.569502653,202020
coviCrushers_HW,42107,3,0.056131979,-2.880049585,202020
coviCrushers_HW,42107,4,0.036052078,-3.322790782,202020
coviCrushers_HW,42105,1,1,0,202020
coviCrushers_HW,42105,2,1,0,202020
coviCrushers_HW,42105,3,1,0,202020
coviCrushers_HW,42105,4,0,#NAME?,202020
coviCrushers_HW,42103,1,0.103719713,-2.266063081,202020
coviCrushers_HW,42103,2,0.060878365,-2.798877414,202020
coviCrushers_HW,42103,3,0.036949122,-3.298213407,202020
coviCrushers_HW,42103,4,0.040508733,-3.206237701,202020
coviCrushers_HW,42099,1,0.606066045,-0.500766313,202020
coviCrushers_HW,42099,2,0.646599007,-0.436028949,202020
coviCrushers_HW,42099,3,0.103670682,-2.266535921,202020
coviCrushers_HW,42099,4,0.140074641,-1.96557985,202020
coviCrushers_HW,42071,1,0.02785067,-3.580898272,202020
coviCrushers_HW,42071,2,0.020664104,-3.879357194,202020
coviCrushers_HW,42071,3,0.017977236,-4.018648968,202020
coviCrushers_HW,42071,4,0.014108845,-4.260953397,202020
coviCrushers_HW,42073,1,0.138761792,-1.974996539,202020
coviCrushers_HW,42073,2,0.116044208,-2.153784053,202020
coviCrushers_HW,42073,3,0.246763661,-1.399324238,202020
coviCrushers_HW,42073,4,0.221957724,-1.505268348,202020
coviCrushers_HW,42075,1,0.035280128,-3.344435429,202020
coviCrushers_HW,42075,2,0.012802184,-4.358139511,202020
coviCrushers_HW,42075,3,0.021797637,-3.825953696,202020
coviCrushers_HW,42075,4,0.020697951,-3.877720579,202020
coviCrushers_HW,42077,1,0.013603215,-4.297449141,202020
coviCrushers_HW,42077,2,0.010600237,-4.546878897,202020
coviCrushers_HW,42077,3,0.008983159,-4.712403725,202020
coviCrushers_HW,42077,4,0.008696976,-4.74477987,202020
coviCrushers_HW,42079,1,0.014710829,-4.219171407,202020
coviCrushers_HW,42079,2,0.012121474,-4.412776725,202020
coviCrushers_HW,42079,3,0.011075253,-4.5030421,202020
coviCrushers_HW,42079,4,0.010452451,-4.560918815,202020
coviCrushers_HW,42081,1,5.99E-32,-71.8934664,202020
coviCrushers_HW,42081,2,2.01E-17,-38.44566577,202020
coviCrushers_HW,42081,3,4.12E-12,-26.21473251,202020
coviCrushers_HW,42081,4,1.68E-09,-20.20247137,202020
coviCrushers_HW,42003,1,0.021505781,-3.839433487,202020
coviCrushers_HW,42003,2,0.022554403,-3.791824978,202020
coviCrushers_HW,42003,3,0.017845791,-4.025987586,202020
coviCrushers_HW,42003,4,0.012308944,-4.397429138,202020
coviCrushers_HW,42083,1,1,-1.11E-16,202020
coviCrushers_HW,42083,2,1,-4.44E-16,202020
coviCrushers_HW,42083,3,1,-1.67E-15,202020
coviCrushers_HW,42083,4,1,-5.66E-15,202020
coviCrushers_HW,42087,1,0.047483755,-3.047367627,202020
coviCrushers_HW,42087,2,4.89E-05,-9.925771238,202020
coviCrushers_HW,42087,3,0.000167864,-8.692354239,202020
coviCrushers_HW,42087,4,0.000306596,-8.089979641,202020
coviCrushers_HW,42089,1,0.032968358,-3.412207038,202020
coviCrushers_HW,42089,2,0.024918624,-3.692139807,202020
coviCrushers_HW,42089,3,0.020586077,-3.883140327,202020
coviCrushers_HW,42089,4,0.018389204,-3.995991525,202020
coviCrushers_HW,42093,1,0.270305826,-1.308201272,202020
coviCrushers_HW,42093,2,0.24658486,-1.400049086,202020
coviCrushers_HW,42093,3,0.223712382,-1.497394062,202020
coviCrushers_HW,42093,4,0.201808623,-1.600435441,202020
coviCrushers_HW,42095,1,0.017318172,-4.05599894,202020
coviCrushers_HW,42095,2,0.01279298,-4.358858712,202020
coviCrushers_HW,42095,3,0.011379659,-4.475927824,202020
coviCrushers_HW,42095,4,0.007414767,-4.904281702,202020
coviCrushers_HW,42097,1,0.268703034,-1.314148471,202020
coviCrushers_HW,42097,2,0.181825901,-1.704705639,202020
coviCrushers_HW,42097,3,0.158072991,-1.844698382,202020
coviCrushers_HW,42097,4,0.116241857,-2.152082282,202020
coviCrushers_HW,42085,1,0.227081001,-1.482448491,202020
coviCrushers_HW,42085,2,0.336793762,-1.088284519,202020
coviCrushers_HW,42085,3,0.054323679,-2.912795077,202020
coviCrushers_HW,42085,4,0.040282127,-3.211847416,202020
coviCrushers_HW,42133,1,0.022479137,-3.795167632,202020
coviCrushers_HW,42133,2,0.02319795,-3.763691376,202020
coviCrushers_HW,42133,3,0.035970428,-3.325058116,202020
coviCrushers_HW,42133,4,0.011891106,-4.431964537,202020
coviCrushers_HW,42001,1,0.180795018,-1.710391385,202021
coviCrushers_HW,42001,2,0.119177881,-2.127138105,202021
coviCrushers_HW,42001,3,0.101485313,-2.287841187,202021
coviCrushers_HW,42001,4,0.0882778,-2.427266618,202021
coviCrushers_HW,42063,1,0.211519942,-1.553435995,202021
coviCrushers_HW,42063,2,0.074390749,-2.598423684,202021
coviCrushers_HW,42063,3,0.059143764,-2.827784119,202021
coviCrushers_HW,42063,4,0.046296453,-3.072689924,202021
coviCrushers_HW,42061,1,6.87E-22,-48.72941753,202021
coviCrushers_HW,42061,2,2.83E-13,-28.89352962,202021
coviCrushers_HW,42061,3,2.77E-08,-17.40341955,202021
coviCrushers_HW,42061,4,1.04E-06,-13.77745301,202021
coviCrushers_HW,42059,1,0.692357343,-0.367653065,202021
coviCrushers_HW,42059,2,0.673705144,-0.394962735,202021
coviCrushers_HW,42059,3,0.654455407,-0.423951829,202021
coviCrushers_HW,42059,4,0.634644837,-0.454689749,202021
coviCrushers_HW,42057,1,0.999997847,-2.15E-06,202021
coviCrushers_HW,42057,2,0.999992469,-7.53E-06,202021
coviCrushers_HW,42057,3,0.999975411,-2.46E-05,202021
coviCrushers_HW,42057,4,0.999925036,-7.50E-05,202021
coviCrushers_HW,42055,1,0.066339726,-2.71296637,202021
coviCrushers_HW,42055,2,0.000827782,-7.096760625,202021
coviCrushers_HW,42055,3,9.63E-05,-9.24852489,202021
coviCrushers_HW,42055,4,0.001540409,-6.475707543,202021
coviCrushers_HW,42053,1,0.999998513,-1.49E-06,202021
coviCrushers_HW,42053,2,0.999998051,-1.95E-06,202021
coviCrushers_HW,42053,3,0.999997451,-2.55E-06,202021
coviCrushers_HW,42053,4,0.999996673,-3.33E-06,202021
coviCrushers_HW,42051,1,0.243602617,-1.412217,202021
coviCrushers_HW,42051,2,0.09756792,-2.327206524,202021
coviCrushers_HW,42051,3,0.081591667,-2.506028136,202021
coviCrushers_HW,42051,4,0.067493539,-2.6957234,202021
coviCrushers_HW,42049,1,0,#NAME?,202021
coviCrushers_HW,42049,2,6.38E-12,-25.77774439,202021
coviCrushers_HW,42049,3,0,#NAME?,202021
coviCrushers_HW,42049,4,0,#NAME?,202021
coviCrushers_HW,42047,1,1,-7.57E-13,202021
coviCrushers_HW,42047,2,1,-2.13E-12,202021
coviCrushers_HW,42047,3,1,-5.88E-12,202021
coviCrushers_HW,42047,4,1,-1.59E-11,202021
coviCrushers_HW,42045,2,0.006339654,-5.060931142,202021
coviCrushers_HW,42045,3,0.004108313,-5.494742884,202021
coviCrushers_HW,42045,4,0.004050839,-5.508831347,202021
coviCrushers_HW,42043,1,0.043130507,-3.143524719,202021
coviCrushers_HW,42043,2,0.030230905,-3.498890528,202021
coviCrushers_HW,42043,3,0.040677011,-3.202092186,202021
coviCrushers_HW,42043,4,0.039370534,-3.234737612,202021
coviCrushers_HW,42041,1,0.037818555,-3.274955429,202021
coviCrushers_HW,42041,2,0.001896825,-6.267573958,202021
coviCrushers_HW,42041,3,0.001022067,-6.885927985,202021
coviCrushers_HW,42041,4,0.012184508,-4.407590001,202021
coviCrushers_HW,42039,1,0.812968151,-0.207063345,202021
coviCrushers_HW,42039,2,0.205605053,-1.581798169,202021
coviCrushers_HW,42039,3,0.772380489,-0.258277988,202021
coviCrushers_HW,42039,4,0.248185077,-1.393580534,202021
coviCrushers_HW,42037,1,0.128303277,-2.053358462,202021
coviCrushers_HW,42037,2,0.094101434,-2.363381993,202021
coviCrushers_HW,42037,3,0.087954862,-2.430931529,202021
coviCrushers_HW,42037,4,0.077997282,-2.551081301,202021
coviCrushers_HW,42065,1,1,-1.00E-12,202021
coviCrushers_HW,42065,2,1,-3.19E-12,202021
coviCrushers_HW,42065,3,9.89E-12,-25.33913024,202021
coviCrushers_HW,42065,4,1,-2.99E-11,202021
coviCrushers_HW,42035,1,0.574279716,-0.554638691,202021
coviCrushers_HW,42035,2,0.561263934,-0.577564014,202021
coviCrushers_HW,42035,3,0.113566287,-2.175368585,202021
coviCrushers_HW,42035,4,0.08316285,-2.48695455,202021
coviCrushers_HW,42031,1,0.725126664,-0.32140893,202021
coviCrushers_HW,42031,3,0.67187772,-0.397678919,202021
coviCrushers_HW,42031,4,0.643415899,-0.440963954,202021
coviCrushers_HW,42029,1,0.006617764,-5.017997756,202021
coviCrushers_HW,42029,2,0.020693273,-3.877946623,202021
coviCrushers_HW,42029,3,0.025070163,-3.686076851,202021
coviCrushers_HW,42029,4,0.005681,-5.170627987,202021
coviCrushers_HW,42027,1,0.172543217,-1.75710754,202021
coviCrushers_HW,42027,2,0.051185026,-2.97230825,202021
coviCrushers_HW,42027,3,0.007136235,-4.942569938,202021
coviCrushers_HW,42027,4,0.087587603,-2.435115812,202021
coviCrushers_HW,42025,1,0.190523761,-1.657978362,202021
coviCrushers_HW,42025,2,0.123336609,-2.092838004,202021
coviCrushers_HW,42025,3,0.120841462,-2.113275826,202021
coviCrushers_HW,42025,4,0.09840052,-2.318709191,202021
coviCrushers_HW,42023,1,1,0,202021
coviCrushers_HW,42023,2,1,0,202021
coviCrushers_HW,42023,3,1,0,202021
coviCrushers_HW,42023,4,1,0,202021
coviCrushers_HW,42021,1,0.000608808,-7.404008367,202021
coviCrushers_HW,42021,2,0.00100461,-6.903156204,202021
coviCrushers_HW,42021,3,0.00124872,-6.685636573,202021
coviCrushers_HW,42021,4,0.001349597,-6.607949473,202021
coviCrushers_HW,42019,1,0.089338445,-2.415323371,202021
coviCrushers_HW,42019,2,0.078981501,-2.538541617,202021
coviCrushers_HW,42019,3,0.098486653,-2.317834247,202021
coviCrushers_HW,42019,4,0.059688848,-2.818610069,202021
coviCrushers_HW,42017,1,0.022563593,-3.791417584,202021
coviCrushers_HW,42017,2,0.013046042,-4.339270476,202021
coviCrushers_HW,42017,3,0.011938532,-4.427984138,202021
coviCrushers_HW,42017,4,0.011536085,-4.462275329,202021
coviCrushers_HW,42015,1,0.274561169,-1.292581204,202021
coviCrushers_HW,42015,2,0.209971531,-1.560783322,202021
coviCrushers_HW,42015,3,0.155220073,-1.862911346,202021
coviCrushers_HW,42015,4,0.110797901,-2.200047452,202021
coviCrushers_HW,42013,1,0.002025646,-6.201866392,202021
coviCrushers_HW,42013,2,0.215250229,-1.535954072,202021
coviCrushers_HW,42013,3,0.142295405,-1.949850063,202021
coviCrushers_HW,42013,4,0.08821873,-2.427935983,202021
coviCrushers_HW,42011,1,0.007169764,-4.937882573,202021
coviCrushers_HW,42011,2,0.00676289,-4.996304998,202021
coviCrushers_HW,42011,3,0.008377743,-4.782176687,202021
coviCrushers_HW,42011,4,0.006831698,-4.986181959,202021
coviCrushers_HW,42009,1,0.56884927,-0.564139783,202021
coviCrushers_HW,42009,2,0.346910051,-1.058689751,202021
coviCrushers_HW,42009,3,0.278397723,-1.27870453,202021
coviCrushers_HW,42009,4,0.217121607,-1.52729768,202021
coviCrushers_HW,42007,1,0.086948658,-2.442437476,202021
coviCrushers_HW,42007,2,0.067383516,-2.697354853,202021
coviCrushers_HW,42007,3,0.039452147,-3.232666813,202021
coviCrushers_HW,42007,4,0.040229148,-3.21316346,202021
coviCrushers_HW,42005,1,0.151762606,-1.88543778,202021
coviCrushers_HW,42005,2,0.118527849,-2.13260733,202021
coviCrushers_HW,42005,3,0.090594695,-2.401359618,202021
coviCrushers_HW,42005,4,0.067736175,-2.692134905,202021
coviCrushers_HW,42033,1,0.286490623,-1.250049472,202021
coviCrushers_HW,42033,2,0.761738962,-0.272151351,202021
coviCrushers_HW,42033,3,0.804657506,-0.21733855,202021
coviCrushers_HW,42033,4,0.822875271,-0.194950643,202021
coviCrushers_HW,42067,1,0.095946461,-2.343964942,202021
coviCrushers_HW,42067,2,0.080676268,-2.517310828,202021
coviCrushers_HW,42067,3,0.067101617,-2.701547142,202021
coviCrushers_HW,42067,4,0.212257951,-1.549952995,202021
coviCrushers_HW,42069,1,0.019552183,-3.934668334,202021
coviCrushers_HW,42069,2,0.001958129,-6.235765898,202021
coviCrushers_HW,42069,3,0.001232384,-6.698804574,202021
coviCrushers_HW,42069,4,0.001149951,-6.768036115,202021
coviCrushers_HW,42131,1,0.554588583,-0.589528731,202021
coviCrushers_HW,42131,2,0.50369566,-0.685783042,202021
coviCrushers_HW,42131,3,0.452329989,-0.793343301,202021
coviCrushers_HW,42131,4,0.401399641,-0.912797738,202021
coviCrushers_HW,42129,1,0.141011743,-1.958912111,202021
coviCrushers_HW,42129,2,0.107111826,-2.233881886,202021
coviCrushers_HW,42129,3,0.090116172,-2.406655645,202021
coviCrushers_HW,42129,4,0.068999626,-2.673654198,202021
coviCrushers_HW,42127,1,0.168757679,-1.779291447,202021
coviCrushers_HW,42127,2,0.084829949,-2.467106623,202021
coviCrushers_HW,42127,3,0.073005943,-2.617214435,202021
coviCrushers_HW,42127,4,0.062328448,-2.775337333,202021
coviCrushers_HW,42125,1,0.081976527,-2.501322325,202021
coviCrushers_HW,42125,2,0.011879663,-4.432927312,202021
coviCrushers_HW,42125,3,0.043480528,-3.135442084,202021
coviCrushers_HW,42125,4,0.03022803,-3.498985655,202021
coviCrushers_HW,42123,1,1,0,202021
coviCrushers_HW,42123,2,1,0,202021
coviCrushers_HW,42123,3,1,0,202021
coviCrushers_HW,42123,4,1,0,202021
coviCrushers_HW,42121,1,0.99999315,-6.85E-06,202021
coviCrushers_HW,42121,2,0.999991452,-8.55E-06,202021
coviCrushers_HW,42121,3,1.07E-05,-11.44982898,202021
coviCrushers_HW,42121,4,0.99998675,-1.33E-05,202021
coviCrushers_HW,42119,1,0.612122769,-0.490822414,202021
coviCrushers_HW,42119,2,0.605879191,-0.501074667,202021
coviCrushers_HW,42119,3,0.285663032,-1.252942373,202021
coviCrushers_HW,42119,4,0.343238332,-1.069330228,202021
coviCrushers_HW,42117,1,0.906226758,-0.09846572,202021
coviCrushers_HW,42117,2,0.896698525,-0.109035566,202021
coviCrushers_HW,42117,3,0.886414627,-0.120570461,202021
coviCrushers_HW,42117,4,0.875346048,-0.133135987,202021
coviCrushers_HW,42115,1,0.241567909,-1.420604648,202021
coviCrushers_HW,42115,2,0.237701488,-1.436739644,202021
coviCrushers_HW,42115,3,0.149144633,-1.902838753,202021
coviCrushers_HW,42115,4,0.009518045,-4.654565814,202021
coviCrushers_HW,42113,1,1,0,202021
coviCrushers_HW,42113,2,1,0,202021
coviCrushers_HW,42113,3,1,0,202021
coviCrushers_HW,42113,4,1,0,202021
coviCrushers_HW,42111,1,0.482219032,-0.729356846,202021
coviCrushers_HW,42111,2,0.447373894,-0.804360583,202021
coviCrushers_HW,42111,3,0.389634111,-0.942547158,202021
coviCrushers_HW,42111,4,0.333967946,-1.09671026,202021
coviCrushers_HW,42109,1,0.429629472,-0.844832135,202021
coviCrushers_HW,42109,2,0.491436822,-0.710421888,202021
coviCrushers_HW,42109,3,0.065640935,-2.723555768,202021
coviCrushers_HW,42109,4,0.493310087,-0.706617323,202021
coviCrushers_HW,42107,1,0.070031069,-2.658816289,202021
coviCrushers_HW,42107,2,0.028276972,-3.565707527,202021
coviCrushers_HW,42107,3,0.013147033,-4.331559199,202021
coviCrushers_HW,42107,4,0.010911642,-4.517924955,202021
coviCrushers_HW,42105,1,1,0,202021
coviCrushers_HW,42105,2,1,0,202021
coviCrushers_HW,42105,3,0,#NAME?,202021
coviCrushers_HW,42105,4,1,0,202021
coviCrushers_HW,42103,1,0.070749443,-2.648610608,202021
coviCrushers_HW,42103,2,0.035603693,-3.335305906,202021
coviCrushers_HW,42103,3,0.043241324,-3.140958662,202021
coviCrushers_HW,42103,4,0.036342118,-3.314777938,202021
coviCrushers_HW,42099,1,0.658485415,-0.417812907,202021
coviCrushers_HW,42099,2,0.097353635,-2.329405209,202021
coviCrushers_HW,42099,3,0.133591032,-2.012972148,202021
coviCrushers_HW,42099,4,0.121705272,-2.106152959,202021
coviCrushers_HW,42071,1,0.027926324,-3.578185517,202021
coviCrushers_HW,42071,2,0.020701056,-3.877570542,202021
coviCrushers_HW,42071,3,0.015791498,-4.14828356,202021
coviCrushers_HW,42071,4,0.016462963,-4.106642116,202021
coviCrushers_HW,42073,1,0.175540855,-1.739883474,202021
coviCrushers_HW,42073,2,0.304537113,-1.188962317,202021
coviCrushers_HW,42073,3,0.287865181,-1.245263031,202021
coviCrushers_HW,42073,4,0.117430616,-2.141907622,202021
coviCrushers_HW,42075,1,0.027187323,-3.605004462,202021
coviCrushers_HW,42075,2,0.037508454,-3.283188929,202021
coviCrushers_HW,42075,3,0.032521516,-3.425853372,202021
coviCrushers_HW,42075,4,0.022650671,-3.78756582,202021
coviCrushers_HW,42077,1,0.011621212,-4.454923205,202021
coviCrushers_HW,42077,2,0.008864386,-4.725713657,202021
coviCrushers_HW,42077,3,0.008561634,-4.760464258,202021
coviCrushers_HW,42077,4,0.008608962,-4.754951541,202021
coviCrushers_HW,42079,1,0.014065915,-4.264000808,202021
coviCrushers_HW,42079,2,0.011571723,-4.459190791,202021
coviCrushers_HW,42079,3,0.010556098,-4.551051618,202021
coviCrushers_HW,42079,4,0.009805904,-4.624770674,202021
coviCrushers_HW,42081,1,0.019199326,-3.952880092,202021
coviCrushers_HW,42081,2,0.00353236,-5.645789073,202021
coviCrushers_HW,42081,3,0.000581777,-7.449423505,202021
coviCrushers_HW,42081,4,0.002934571,-5.831194034,202021
coviCrushers_HW,42003,1,0.026366282,-3.635669281,202021
coviCrushers_HW,42003,2,0.023948549,-3.731847555,202021
coviCrushers_HW,42003,3,0.019644599,-3.929952842,202021
coviCrushers_HW,42003,4,0.017170268,-4.064576006,202021
coviCrushers_HW,42083,1,0.999971967,-2.80E-05,202021
coviCrushers_HW,42083,2,0.999943287,-5.67E-05,202021
coviCrushers_HW,42083,3,0.999888204,-0.000111803,202021
coviCrushers_HW,42083,4,0.999785339,-0.000214684,202021
coviCrushers_HW,42087,1,0.044408651,-3.114320995,202021
coviCrushers_HW,42087,2,0.063536528,-2.756140288,202021
coviCrushers_HW,42087,3,0.071732109,-2.63481681,202021
coviCrushers_HW,42087,4,0.074285085,-2.599845093,202021
coviCrushers_HW,42089,1,0.033400723,-3.399177729,202021
coviCrushers_HW,42089,2,0.024683049,-3.701638538,202021
coviCrushers_HW,42089,3,0.021114946,-3.857774138,202021
coviCrushers_HW,42089,4,0.018386162,-3.99615698,202021
coviCrushers_HW,42091,4,0.012110529,-4.413680051,202021
coviCrushers_HW,42093,1,0.3189239,-1.142802762,202021
coviCrushers_HW,42093,2,0.30006467,-1.20375726,202021
coviCrushers_HW,42093,3,0.28151694,-1.267562657,202021
coviCrushers_HW,42093,4,0.259381258,-1.349456263,202021
coviCrushers_HW,42095,1,0.017395435,-4.051547437,202021
coviCrushers_HW,42095,2,0.01324119,-4.324422841,202021
coviCrushers_HW,42095,3,0.007911361,-4.839455473,202021
coviCrushers_HW,42095,4,0.008177585,-4.806358366,202021
coviCrushers_HW,42097,1,0.190116325,-1.660119156,202021
coviCrushers_HW,42097,2,0.176484198,-1.734523938,202021
coviCrushers_HW,42097,3,0.145804304,-1.92548994,202021
coviCrushers_HW,42097,4,0.099114143,-2.311483129,202021
coviCrushers_HW,42085,1,0.321013579,-1.136271856,202021
coviCrushers_HW,42085,2,0.031826271,-3.447463208,202021
coviCrushers_HW,42085,3,0.021671985,-3.831734876,202021
coviCrushers_HW,42085,4,0.01434556,-4.244314788,202021
coviCrushers_HW,42133,1,0.068922572,-2.674771546,202021
coviCrushers_HW,42133,2,0.044314711,-3.116438569,202021
coviCrushers_HW,42133,3,0.033835732,-3.38623787,202021
coviCrushers_HW,42133,4,0.034588971,-3.364220391,202021
coviCrushers_HW,42001,1,0.014574299,-4.228495619,202022
coviCrushers_HW,42001,2,0.029476073,-3.52417643,202022
coviCrushers_HW,42001,3,0.033337771,-3.401064253,202022
coviCrushers_HW,42063,1,0.112534472,-2.184495684,202022
coviCrushers_HW,42063,2,0.095272121,-2.351018052,202022
coviCrushers_HW,42063,3,0.07982907,-2.527867551,202022
coviCrushers_HW,42061,1,0.006398216,-5.051736032,202022
coviCrushers_HW,42061,2,0.009888809,-4.616351582,202022
coviCrushers_HW,42061,3,0.005277139,-5.244371203,202022
coviCrushers_HW,42059,1,0.744816866,-0.294616908,202022
coviCrushers_HW,42059,2,0.733451345,-0.309994016,202022
coviCrushers_HW,42059,3,0.721766996,-0.326052912,202022
coviCrushers_HW,42057,1,0.999963657,-3.63E-05,202022
coviCrushers_HW,42057,2,0.999882888,-0.000117119,202022
coviCrushers_HW,42057,3,0.999651194,-0.000348867,202022
coviCrushers_HW,42055,1,0.00091529,-6.996269481,202022
coviCrushers_HW,42055,2,0.000147021,-8.824936874,202022
coviCrushers_HW,42055,3,0.004069181,-5.504313428,202022
coviCrushers_HW,42053,1,0.999999398,-6.02E-07,202022
coviCrushers_HW,42053,2,0.999999267,-7.33E-07,202022
coviCrushers_HW,42053,3,0.999999109,-8.91E-07,202022
coviCrushers_HW,42051,1,0.129115712,-2.047046284,202022
coviCrushers_HW,42051,2,0.112264647,-2.186896273,202022
coviCrushers_HW,42051,3,0.096850996,-2.334581607,202022
coviCrushers_HW,42049,1,0.051202297,-2.971970893,202022
coviCrushers_HW,42049,2,0.003002773,-5.808219192,202022
coviCrushers_HW,42049,3,0.015601377,-4.160396072,202022
coviCrushers_HW,42047,1,1,-1.56E-12,202022
coviCrushers_HW,42047,2,1,-3.26E-12,202022
coviCrushers_HW,42047,3,1,-6.75E-12,202022
coviCrushers_HW,42045,1,0.007034926,-4.956868134,202022
coviCrushers_HW,42045,2,0.005612071,-5.182835476,202022
coviCrushers_HW,42045,3,0.005741062,-5.160111112,202022
coviCrushers_HW,42043,1,0.001496683,-6.504503681,202022
coviCrushers_HW,42043,2,0.015402502,-4.173225285,202022
coviCrushers_HW,42043,3,0.047061294,-3.05630439,202022
coviCrushers_HW,42041,1,0.008763665,-4.737141133,202022
coviCrushers_HW,42041,2,0.005381248,-5.224834882,202022
coviCrushers_HW,42041,3,0.03816419,-3.26585763,202022
coviCrushers_HW,42039,1,0.144772433,-1.932592197,202022
coviCrushers_HW,42039,2,0.843214157,-0.170534312,202022
coviCrushers_HW,42039,3,0.1683444,-1.781743399,202022
coviCrushers_HW,42037,1,0.163894206,-1.808534144,202022
coviCrushers_HW,42037,2,0.115120558,-2.161775371,202022
coviCrushers_HW,42037,3,0.099266775,-2.309944359,202022
coviCrushers_HW,42065,1,1,-4.58E-12,202022
coviCrushers_HW,42065,2,1.01E-11,-25.3216128,202022
coviCrushers_HW,42065,3,1,-2.19E-11,202022
coviCrushers_HW,42035,1,0.580885549,-0.543201532,202022
coviCrushers_HW,42035,2,0.13389064,-2.010731931,202022
coviCrushers_HW,42035,3,0.100428583,-2.298308419,202022
coviCrushers_HW,42031,2,0.656074536,-0.421480875,202022
