FIPS,Province_State,date,deaths
42115,Pennsylvania,2020-02-14,0
42115,Pennsylvania,2020-02-15,0
42115,Pennsylvania,2020-02-16,0
42115,Pennsylvania,2020-02-17,0
42115,Pennsylvania,2020-02-18,0
42115,Pennsylvania,2020-02-19,0
42115,Pennsylvania,2020-02-20,0
42115,Pennsylvania,2020-02-21,0
42115,Pennsylvania,2020-02-22,0
42115,Pennsylvania,2020-02-23,0
42115,Pennsylvania,2020-02-24,0
42115,Pennsylvania,2020-02-25,0
42115,Pennsylvania,2020-02-26,0
42115,Pennsylvania,2020-02-27,0
42115,Pennsylvania,2020-02-28,0
42115,Pennsylvania,2020-02-29,0
42115,Pennsylvania,2020-03-01,0
42115,Pennsylvania,2020-03-02,0
42115,Pennsylvania,2020-03-03,0
42115,Pennsylvania,2020-03-04,0
42115,Pennsylvania,2020-03-05,0
42115,Pennsylvania,2020-03-06,0
42115,Pennsylvania,2020-03-07,0
42115,Pennsylvania,2020-03-08,0
42115,Pennsylvania,2020-03-09,0
42115,Pennsylvania,2020-03-10,0
42115,Pennsylvania,2020-03-11,0
42115,Pennsylvania,2020-03-12,0
42115,Pennsylvania,2020-03-13,0
42115,Pennsylvania,2020-03-14,0
42115,Pennsylvania,2020-03-15,0
42115,Pennsylvania,2020-03-16,0
42115,Pennsylvania,2020-03-17,0
42115,Pennsylvania,2020-03-18,0
42115,Pennsylvania,2020-03-19,0
42115,Pennsylvania,2020-03-20,0
42115,Pennsylvania,2020-03-21,0
42115,Pennsylvania,2020-03-22,0
42115,Pennsylvania,2020-03-23,0
42115,Pennsylvania,2020-03-24,0
42115,Pennsylvania,2020-03-25,0
42115,Pennsylvania,2020-03-26,0
42115,Pennsylvania,2020-03-27,0
42115,Pennsylvania,2020-03-28,0
42115,Pennsylvania,2020-03-29,0
42115,Pennsylvania,2020-03-30,0
42115,Pennsylvania,2020-03-31,0
42115,Pennsylvania,2020-04-01,0
42115,Pennsylvania,2020-04-02,0
42115,Pennsylvania,2020-04-03,0
42115,Pennsylvania,2020-04-04,0
42115,Pennsylvania,2020-04-05,0
42115,Pennsylvania,2020-04-06,0
42115,Pennsylvania,2020-04-07,0
42115,Pennsylvania,2020-04-08,0
42115,Pennsylvania,2020-04-09,1
42115,Pennsylvania,2020-04-10,2
42115,Pennsylvania,2020-04-11,2
42115,Pennsylvania,2020-04-12,1
42115,Pennsylvania,2020-04-13,1
42115,Pennsylvania,2020-04-14,1
42115,Pennsylvania,2020-04-15,1
42115,Pennsylvania,2020-04-16,1
42115,Pennsylvania,2020-04-17,1
42115,Pennsylvania,2020-04-18,1
42115,Pennsylvania,2020-04-19,3
42115,Pennsylvania,2020-04-20,4
42115,Pennsylvania,2020-04-21,4
42115,Pennsylvania,2020-04-22,4
42115,Pennsylvania,2020-04-23,4
42115,Pennsylvania,2020-04-24,4
42115,Pennsylvania,2020-04-25,4
42115,Pennsylvania,2020-04-26,4
42115,Pennsylvania,2020-04-27,4
42115,Pennsylvania,2020-04-28,4
42115,Pennsylvania,2020-04-29,8
42115,Pennsylvania,2020-04-30,8
42115,Pennsylvania,2020-05-01,8
42115,Pennsylvania,2020-05-02,9
42115,Pennsylvania,2020-05-03,9
42115,Pennsylvania,2020-05-04,9
42115,Pennsylvania,2020-05-05,11
42115,Pennsylvania,2020-05-06,11
42115,Pennsylvania,2020-05-07,11
42115,Pennsylvania,2020-05-08,13
42115,Pennsylvania,2020-05-09,13
42115,Pennsylvania,2020-05-10,13
42115,Pennsylvania,2020-05-11,13
42115,Pennsylvania,2020-05-12,13
42115,Pennsylvania,2020-05-13,13
42115,Pennsylvania,2020-05-14,14
42115,Pennsylvania,2020-05-15,14
42115,Pennsylvania,2020-05-16,14
42115,Pennsylvania,2020-05-17,14
42115,Pennsylvania,2020-05-18,15
42115,Pennsylvania,2020-05-19,15
42115,Pennsylvania,2020-05-20,15
42115,Pennsylvania,2020-05-21,15
42115,Pennsylvania,2020-05-22,15
42115,Pennsylvania,2020-05-23,15
42115,Pennsylvania,2020-05-24,15
42115,Pennsylvania,2020-05-25,15
42115,Pennsylvania,2020-05-26,15
42115,Pennsylvania,2020-05-27,15
42115,Pennsylvania,2020-05-28,15
42115,Pennsylvania,2020-05-29,15
42115,Pennsylvania,2020-05-30,15
42115,Pennsylvania,2020-05-31,15
42115,Pennsylvania,2020-06-01,15
42115,Pennsylvania,2020-06-02,15
42115,Pennsylvania,2020-06-03,15
42115,Pennsylvania,2020-06-04,15
42115,Pennsylvania,2020-06-05,16
42115,Pennsylvania,2020-06-06,16
42115,Pennsylvania,2020-06-07,16
42115,Pennsylvania,2020-06-08,16
42115,Pennsylvania,2020-06-09,16
42115,Pennsylvania,2020-06-10,16
42115,Pennsylvania,2020-06-11,17
42115,Pennsylvania,2020-06-12,17
42115,Pennsylvania,2020-06-13,17
42115,Pennsylvania,2020-06-14,17
42115,Pennsylvania,2020-06-15,17
42115,Pennsylvania,2020-06-16,17
42115,Pennsylvania,2020-06-17,18
42117,Pennsylvania,2020-01-22,0
42117,Pennsylvania,2020-01-23,0
42117,Pennsylvania,2020-01-24,0
42117,Pennsylvania,2020-01-25,0
42117,Pennsylvania,2020-01-26,0
42117,Pennsylvania,2020-01-27,0
42117,Pennsylvania,2020-01-28,0
42117,Pennsylvania,2020-01-29,0
42117,Pennsylvania,2020-01-30,0
42117,Pennsylvania,2020-01-31,0
42117,Pennsylvania,2020-02-01,0
42117,Pennsylvania,2020-02-02,0
42117,Pennsylvania,2020-02-03,0
42117,Pennsylvania,2020-02-04,0
42117,Pennsylvania,2020-02-05,0
42117,Pennsylvania,2020-02-06,0
42117,Pennsylvania,2020-02-07,0
42117,Pennsylvania,2020-02-08,0
42117,Pennsylvania,2020-02-09,0
42117,Pennsylvania,2020-02-10,0
42117,Pennsylvania,2020-02-11,0
42117,Pennsylvania,2020-02-12,0
42117,Pennsylvania,2020-02-13,0
42117,Pennsylvania,2020-02-14,0
42117,Pennsylvania,2020-02-15,0
42117,Pennsylvania,2020-02-16,0
42117,Pennsylvania,2020-02-17,0
42117,Pennsylvania,2020-02-18,0
42117,Pennsylvania,2020-02-19,0
42117,Pennsylvania,2020-02-20,0
42117,Pennsylvania,2020-02-21,0
42117,Pennsylvania,2020-02-22,0
42117,Pennsylvania,2020-02-23,0
42117,Pennsylvania,2020-02-24,0
42117,Pennsylvania,2020-02-25,0
42117,Pennsylvania,2020-02-26,0
42117,Pennsylvania,2020-02-27,0
42117,Pennsylvania,2020-02-28,0
42117,Pennsylvania,2020-02-29,0
42117,Pennsylvania,2020-03-01,0
42117,Pennsylvania,2020-03-02,0
42117,Pennsylvania,2020-03-03,0
42117,Pennsylvania,2020-03-04,0
42117,Pennsylvania,2020-03-05,0
42117,Pennsylvania,2020-03-06,0
42117,Pennsylvania,2020-03-07,0
42117,Pennsylvania,2020-03-08,0
42117,Pennsylvania,2020-03-09,0
42117,Pennsylvania,2020-03-10,0
42117,Pennsylvania,2020-03-11,0
42117,Pennsylvania,2020-03-12,0
42117,Pennsylvania,2020-03-13,0
42117,Pennsylvania,2020-03-14,0
42117,Pennsylvania,2020-03-15,0
42117,Pennsylvania,2020-03-16,0
42117,Pennsylvania,2020-03-17,0
42117,Pennsylvania,2020-03-18,0
42117,Pennsylvania,2020-03-19,0
42117,Pennsylvania,2020-03-20,0
42117,Pennsylvania,2020-03-21,0
42117,Pennsylvania,2020-03-22,0
42117,Pennsylvania,2020-03-23,0
42117,Pennsylvania,2020-03-24,0
42117,Pennsylvania,2020-03-25,0
42117,Pennsylvania,2020-03-26,0
42117,Pennsylvania,2020-03-27,0
42117,Pennsylvania,2020-03-28,0
42117,Pennsylvania,2020-03-29,0
42117,Pennsylvania,2020-03-30,0
42117,Pennsylvania,2020-03-31,0
42117,Pennsylvania,2020-04-01,0
42117,Pennsylvania,2020-04-02,0
42117,Pennsylvania,2020-04-03,0
42117,Pennsylvania,2020-04-04,0
42117,Pennsylvania,2020-04-05,0
42117,Pennsylvania,2020-04-06,0
42117,Pennsylvania,2020-04-07,0
42117,Pennsylvania,2020-04-08,0
42117,Pennsylvania,2020-04-09,0
42117,Pennsylvania,2020-04-10,0
42117,Pennsylvania,2020-04-11,1
42117,Pennsylvania,2020-04-12,1
42117,Pennsylvania,2020-04-13,1
42117,Pennsylvania,2020-04-14,1
42117,Pennsylvania,2020-04-15,1
42117,Pennsylvania,2020-04-16,1
42117,Pennsylvania,2020-04-17,1
42117,Pennsylvania,2020-04-18,1
42117,Pennsylvania,2020-04-19,1
42117,Pennsylvania,2020-04-20,1
42117,Pennsylvania,2020-04-21,2
42117,Pennsylvania,2020-04-22,2
42117,Pennsylvania,2020-04-23,2
42117,Pennsylvania,2020-04-24,2
42117,Pennsylvania,2020-04-25,1
42117,Pennsylvania,2020-04-26,1
42117,Pennsylvania,2020-04-27,1
42117,Pennsylvania,2020-04-28,1
42117,Pennsylvania,2020-04-29,1
42117,Pennsylvania,2020-04-30,1
42117,Pennsylvania,2020-05-01,1
42117,Pennsylvania,2020-05-02,1
42117,Pennsylvania,2020-05-03,1
42117,Pennsylvania,2020-05-04,1
42117,Pennsylvania,2020-05-05,1
42117,Pennsylvania,2020-05-06,1
42117,Pennsylvania,2020-05-07,1
42117,Pennsylvania,2020-05-08,1
42117,Pennsylvania,2020-05-09,1
42117,Pennsylvania,2020-05-10,1
42117,Pennsylvania,2020-05-11,1
42117,Pennsylvania,2020-05-12,1
42117,Pennsylvania,2020-05-13,1
42117,Pennsylvania,2020-05-14,1
42117,Pennsylvania,2020-05-15,1
42117,Pennsylvania,2020-05-16,1
42117,Pennsylvania,2020-05-17,1
42117,Pennsylvania,2020-05-18,2
42117,Pennsylvania,2020-05-19,2
42117,Pennsylvania,2020-05-20,2
42117,Pennsylvania,2020-05-21,2
42117,Pennsylvania,2020-05-22,2
42117,Pennsylvania,2020-05-23,2
42117,Pennsylvania,2020-05-24,2
42117,Pennsylvania,2020-05-25,2
42117,Pennsylvania,2020-05-26,2
42117,Pennsylvania,2020-05-27,2
42117,Pennsylvania,2020-05-28,2
42117,Pennsylvania,2020-05-29,2
42117,Pennsylvania,2020-05-30,2
42117,Pennsylvania,2020-05-31,2
42117,Pennsylvania,2020-06-01,2
42117,Pennsylvania,2020-06-02,2
42117,Pennsylvania,2020-06-03,2
42117,Pennsylvania,2020-06-04,2
42117,Pennsylvania,2020-06-05,2
42117,Pennsylvania,2020-06-06,2
42117,Pennsylvania,2020-06-07,2
42117,Pennsylvania,2020-06-08,2
42117,Pennsylvania,2020-06-09,2
42117,Pennsylvania,2020-06-10,2
42117,Pennsylvania,2020-06-11,2
42117,Pennsylvania,2020-06-12,2
42117,Pennsylvania,2020-06-13,2
42117,Pennsylvania,2020-06-14,2
42117,Pennsylvania,2020-06-15,2
42117,Pennsylvania,2020-06-16,2
42117,Pennsylvania,2020-06-17,2
42119,Pennsylvania,2020-01-22,0
42119,Pennsylvania,2020-01-23,0
42119,Pennsylvania,2020-01-24,0
42119,Pennsylvania,2020-01-25,0
42119,Pennsylvania,2020-01-26,0
42119,Pennsylvania,2020-01-27,0
42119,Pennsylvania,2020-01-28,0
42119,Pennsylvania,2020-01-29,0
42119,Pennsylvania,2020-01-30,0
42119,Pennsylvania,2020-01-31,0
42119,Pennsylvania,2020-02-01,0
42119,Pennsylvania,2020-02-02,0
42119,Pennsylvania,2020-02-03,0
42119,Pennsylvania,2020-02-04,0
42119,Pennsylvania,2020-02-05,0
42119,Pennsylvania,2020-02-06,0
42119,Pennsylvania,2020-02-07,0
42119,Pennsylvania,2020-02-08,0
42119,Pennsylvania,2020-02-09,0
42119,Pennsylvania,2020-02-10,0
42119,Pennsylvania,2020-02-11,0
42119,Pennsylvania,2020-02-12,0
42119,Pennsylvania,2020-02-13,0
42119,Pennsylvania,2020-02-14,0
42119,Pennsylvania,2020-02-15,0
42119,Pennsylvania,2020-02-16,0
42119,Pennsylvania,2020-02-17,0
42119,Pennsylvania,2020-02-18,0
42119,Pennsylvania,2020-02-19,0
42119,Pennsylvania,2020-02-20,0
42119,Pennsylvania,2020-02-21,0
42119,Pennsylvania,2020-02-22,0
42119,Pennsylvania,2020-02-23,0
42119,Pennsylvania,2020-02-24,0
42119,Pennsylvania,2020-02-25,0
42119,Pennsylvania,2020-02-26,0
42119,Pennsylvania,2020-02-27,0
42119,Pennsylvania,2020-02-28,0
42119,Pennsylvania,2020-02-29,0
42119,Pennsylvania,2020-03-01,0
42119,Pennsylvania,2020-03-02,0
42119,Pennsylvania,2020-03-03,0
42119,Pennsylvania,2020-03-04,0
42119,Pennsylvania,2020-03-05,0
42119,Pennsylvania,2020-03-06,0
42119,Pennsylvania,2020-03-07,0
42119,Pennsylvania,2020-03-08,0
42119,Pennsylvania,2020-03-09,0
42119,Pennsylvania,2020-03-10,0
42119,Pennsylvania,2020-03-11,0
42119,Pennsylvania,2020-03-12,0
42119,Pennsylvania,2020-03-13,0
42119,Pennsylvania,2020-03-14,0
42119,Pennsylvania,2020-03-15,0
42119,Pennsylvania,2020-03-16,0
42119,Pennsylvania,2020-03-17,0
42119,Pennsylvania,2020-03-18,0
42119,Pennsylvania,2020-03-19,0
42119,Pennsylvania,2020-03-20,0
42119,Pennsylvania,2020-03-21,0
42119,Pennsylvania,2020-03-22,0
42119,Pennsylvania,2020-03-23,0
42119,Pennsylvania,2020-03-24,0
42119,Pennsylvania,2020-03-25,0
42119,Pennsylvania,2020-03-26,0
42119,Pennsylvania,2020-03-27,0
42119,Pennsylvania,2020-03-28,0
42119,Pennsylvania,2020-03-29,0
42119,Pennsylvania,2020-03-30,0
42119,Pennsylvania,2020-03-31,0
42119,Pennsylvania,2020-04-01,0
42119,Pennsylvania,2020-04-02,0
42119,Pennsylvania,2020-04-03,0
42119,Pennsylvania,2020-04-04,0
42119,Pennsylvania,2020-04-05,0
42119,Pennsylvania,2020-04-06,0
42119,Pennsylvania,2020-04-07,0
42119,Pennsylvania,2020-04-08,0
42119,Pennsylvania,2020-04-09,0
42119,Pennsylvania,2020-04-10,0
42119,Pennsylvania,2020-04-11,0
42119,Pennsylvania,2020-04-12,0
42119,Pennsylvania,2020-04-13,0
42119,Pennsylvania,2020-04-14,0
42119,Pennsylvania,2020-04-15,0
42119,Pennsylvania,2020-04-16,0
42119,Pennsylvania,2020-04-17,0
42119,Pennsylvania,2020-04-18,0
42119,Pennsylvania,2020-04-19,0
42119,Pennsylvania,2020-04-20,0
42119,Pennsylvania,2020-04-21,0
42119,Pennsylvania,2020-04-22,0
42119,Pennsylvania,2020-04-23,0
42119,Pennsylvania,2020-04-24,0
42119,Pennsylvania,2020-04-25,0
42119,Pennsylvania,2020-04-26,0
42119,Pennsylvania,2020-04-27,0
42119,Pennsylvania,2020-04-28,0
42119,Pennsylvania,2020-04-29,0
42119,Pennsylvania,2020-04-30,0
42119,Pennsylvania,2020-05-01,0
42119,Pennsylvania,2020-05-02,0
42119,Pennsylvania,2020-05-03,0
42119,Pennsylvania,2020-05-04,0
42119,Pennsylvania,2020-05-05,1
42119,Pennsylvania,2020-05-06,1
42119,Pennsylvania,2020-05-07,1
42119,Pennsylvania,2020-05-08,1
42119,Pennsylvania,2020-05-09,1
42119,Pennsylvania,2020-05-10,1
42119,Pennsylvania,2020-05-11,1
42119,Pennsylvania,2020-05-12,1
42119,Pennsylvania,2020-05-13,1
42119,Pennsylvania,2020-05-14,1
42119,Pennsylvania,2020-05-15,1
42119,Pennsylvania,2020-05-16,1
42119,Pennsylvania,2020-05-17,1
42119,Pennsylvania,2020-05-18,1
42119,Pennsylvania,2020-05-19,1
42119,Pennsylvania,2020-05-20,1
42119,Pennsylvania,2020-05-21,1
42119,Pennsylvania,2020-05-22,1
42119,Pennsylvania,2020-05-23,1
42119,Pennsylvania,2020-05-24,1
42119,Pennsylvania,2020-05-25,1
42119,Pennsylvania,2020-05-26,1
42119,Pennsylvania,2020-05-27,1
42119,Pennsylvania,2020-05-28,1
42119,Pennsylvania,2020-05-29,1
42119,Pennsylvania,2020-05-30,1
42119,Pennsylvania,2020-05-31,1
42119,Pennsylvania,2020-06-01,1
42119,Pennsylvania,2020-06-02,1
42119,Pennsylvania,2020-06-03,1
42119,Pennsylvania,2020-06-04,1
42119,Pennsylvania,2020-06-05,1
42119,Pennsylvania,2020-06-06,2
42119,Pennsylvania,2020-06-07,2
42119,Pennsylvania,2020-06-08,2
42119,Pennsylvania,2020-06-09,2
42119,Pennsylvania,2020-06-10,2
42119,Pennsylvania,2020-06-11,2
42119,Pennsylvania,2020-06-12,2
42119,Pennsylvania,2020-06-13,2
42119,Pennsylvania,2020-06-14,2
42119,Pennsylvania,2020-06-15,2
42119,Pennsylvania,2020-06-16,2
42119,Pennsylvania,2020-06-17,2
42121,Pennsylvania,2020-01-22,0
42121,Pennsylvania,2020-01-23,0
42121,Pennsylvania,2020-01-24,0
42121,Pennsylvania,2020-01-25,0
42121,Pennsylvania,2020-01-26,0
42121,Pennsylvania,2020-01-27,0
42121,Pennsylvania,2020-01-28,0
42121,Pennsylvania,2020-01-29,0
42121,Pennsylvania,2020-01-30,0
42121,Pennsylvania,2020-01-31,0
42121,Pennsylvania,2020-02-01,0
42121,Pennsylvania,2020-02-02,0
42121,Pennsylvania,2020-02-03,0
42121,Pennsylvania,2020-02-04,0
42121,Pennsylvania,2020-02-05,0
42121,Pennsylvania,2020-02-06,0
42121,Pennsylvania,2020-02-07,0
42121,Pennsylvania,2020-02-08,0
42121,Pennsylvania,2020-02-09,0
42121,Pennsylvania,2020-02-10,0
42121,Pennsylvania,2020-02-11,0
42121,Pennsylvania,2020-02-12,0
42121,Pennsylvania,2020-02-13,0
42121,Pennsylvania,2020-02-14,0
42121,Pennsylvania,2020-02-15,0
42121,Pennsylvania,2020-02-16,0
42121,Pennsylvania,2020-02-17,0
42121,Pennsylvania,2020-02-18,0
42121,Pennsylvania,2020-02-19,0
42121,Pennsylvania,2020-02-20,0
42121,Pennsylvania,2020-02-21,0
42121,Pennsylvania,2020-02-22,0
42121,Pennsylvania,2020-02-23,0
42121,Pennsylvania,2020-02-24,0
42121,Pennsylvania,2020-02-25,0
42121,Pennsylvania,2020-02-26,0
42121,Pennsylvania,2020-02-27,0
42121,Pennsylvania,2020-02-28,0
42121,Pennsylvania,2020-02-29,0
42121,Pennsylvania,2020-03-01,0
42121,Pennsylvania,2020-03-02,0
42121,Pennsylvania,2020-03-03,0
42121,Pennsylvania,2020-03-04,0
42121,Pennsylvania,2020-03-05,0
42121,Pennsylvania,2020-03-06,0
42121,Pennsylvania,2020-03-07,0
42121,Pennsylvania,2020-03-08,0
42121,Pennsylvania,2020-03-09,0
42121,Pennsylvania,2020-03-10,0
42121,Pennsylvania,2020-03-11,0
42121,Pennsylvania,2020-03-12,0
42121,Pennsylvania,2020-03-13,0
42121,Pennsylvania,2020-03-14,0
42121,Pennsylvania,2020-03-15,0
42121,Pennsylvania,2020-03-16,0
42121,Pennsylvania,2020-03-17,0
42121,Pennsylvania,2020-03-18,0
42121,Pennsylvania,2020-03-19,0
42121,Pennsylvania,2020-03-20,0
42121,Pennsylvania,2020-03-21,0
42121,Pennsylvania,2020-03-22,0
42121,Pennsylvania,2020-03-23,0
42121,Pennsylvania,2020-03-24,0
42121,Pennsylvania,2020-03-25,0
42121,Pennsylvania,2020-03-26,0
42121,Pennsylvania,2020-03-27,0
42121,Pennsylvania,2020-03-28,0
42121,Pennsylvania,2020-03-29,0
42121,Pennsylvania,2020-03-30,0
42121,Pennsylvania,2020-03-31,0
42121,Pennsylvania,2020-04-01,0
42121,Pennsylvania,2020-04-02,0
42121,Pennsylvania,2020-04-03,0
42121,Pennsylvania,2020-04-04,0
42121,Pennsylvania,2020-04-05,0
42121,Pennsylvania,2020-04-06,0
42121,Pennsylvania,2020-04-07,0
42121,Pennsylvania,2020-04-08,0
42121,Pennsylvania,2020-04-09,0
42121,Pennsylvania,2020-04-10,0
42121,Pennsylvania,2020-04-11,0
42121,Pennsylvania,2020-04-12,0
42121,Pennsylvania,2020-04-13,0
42121,Pennsylvania,2020-04-14,0
42121,Pennsylvania,2020-04-15,0
42121,Pennsylvania,2020-04-16,0
42121,Pennsylvania,2020-04-17,0
42121,Pennsylvania,2020-04-18,0
42121,Pennsylvania,2020-04-19,0
42121,Pennsylvania,2020-04-20,0
42121,Pennsylvania,2020-04-21,0
42121,Pennsylvania,2020-04-22,0
42121,Pennsylvania,2020-04-23,0
42121,Pennsylvania,2020-04-24,0
42121,Pennsylvania,2020-04-25,0
42121,Pennsylvania,2020-04-26,0
42121,Pennsylvania,2020-04-27,0
42121,Pennsylvania,2020-04-28,0
42121,Pennsylvania,2020-04-29,0
42121,Pennsylvania,2020-04-30,0
42121,Pennsylvania,2020-05-01,0
42121,Pennsylvania,2020-05-02,0
42121,Pennsylvania,2020-05-03,0
42121,Pennsylvania,2020-05-04,0
42121,Pennsylvania,2020-05-05,0
42121,Pennsylvania,2020-05-06,0
42121,Pennsylvania,2020-05-07,0
42121,Pennsylvania,2020-05-08,0
42121,Pennsylvania,2020-05-09,0
42121,Pennsylvania,2020-05-10,0
42121,Pennsylvania,2020-05-11,0
42121,Pennsylvania,2020-05-12,0
42121,Pennsylvania,2020-05-13,0
42121,Pennsylvania,2020-05-14,0
42121,Pennsylvania,2020-05-15,0
42121,Pennsylvania,2020-05-16,0
42121,Pennsylvania,2020-05-17,0
42121,Pennsylvania,2020-05-18,0
42121,Pennsylvania,2020-05-19,0
42121,Pennsylvania,2020-05-20,0
42121,Pennsylvania,2020-05-21,0
42121,Pennsylvania,2020-05-22,0
42121,Pennsylvania,2020-05-23,0
42121,Pennsylvania,2020-05-24,0
42121,Pennsylvania,2020-05-25,0
42121,Pennsylvania,2020-05-26,0
42121,Pennsylvania,2020-05-27,0
42121,Pennsylvania,2020-05-28,0
42121,Pennsylvania,2020-05-29,0
42121,Pennsylvania,2020-05-30,0
42121,Pennsylvania,2020-05-31,0
42121,Pennsylvania,2020-06-01,0
42121,Pennsylvania,2020-06-02,0
42121,Pennsylvania,2020-06-03,0
42121,Pennsylvania,2020-06-04,0
42121,Pennsylvania,2020-06-05,0
42121,Pennsylvania,2020-06-06,0
42121,Pennsylvania,2020-06-07,0
42121,Pennsylvania,2020-06-08,0
42121,Pennsylvania,2020-06-09,0
42121,Pennsylvania,2020-06-10,0
42121,Pennsylvania,2020-06-11,0
42121,Pennsylvania,2020-06-12,0
42121,Pennsylvania,2020-06-13,0
42121,Pennsylvania,2020-06-14,0
42121,Pennsylvania,2020-06-15,0
42121,Pennsylvania,2020-06-16,0
42121,Pennsylvania,2020-06-17,0
42123,Pennsylvania,2020-01-22,0
42123,Pennsylvania,2020-01-23,0
42123,Pennsylvania,2020-01-24,0
42123,Pennsylvania,2020-01-25,0
42123,Pennsylvania,2020-01-26,0
42123,Pennsylvania,2020-01-27,0
42123,Pennsylvania,2020-01-28,0
42123,Pennsylvania,2020-01-29,0
42123,Pennsylvania,2020-01-30,0
42123,Pennsylvania,2020-01-31,0
42123,Pennsylvania,2020-02-01,0
42123,Pennsylvania,2020-02-02,0
42123,Pennsylvania,2020-02-03,0
42123,Pennsylvania,2020-02-04,0
42123,Pennsylvania,2020-02-05,0
42123,Pennsylvania,2020-02-06,0
42123,Pennsylvania,2020-02-07,0
42123,Pennsylvania,2020-02-08,0
42123,Pennsylvania,2020-02-09,0
42123,Pennsylvania,2020-02-10,0
42123,Pennsylvania,2020-02-11,0
42123,Pennsylvania,2020-02-12,0
42123,Pennsylvania,2020-02-13,0
42123,Pennsylvania,2020-02-14,0
42123,Pennsylvania,2020-02-15,0
42123,Pennsylvania,2020-02-16,0
42123,Pennsylvania,2020-02-17,0
42123,Pennsylvania,2020-02-18,0
42123,Pennsylvania,2020-02-19,0
42123,Pennsylvania,2020-02-20,0
42123,Pennsylvania,2020-02-21,0
42123,Pennsylvania,2020-02-22,0
42123,Pennsylvania,2020-02-23,0
42123,Pennsylvania,2020-02-24,0
42123,Pennsylvania,2020-02-25,0
42123,Pennsylvania,2020-02-26,0
42123,Pennsylvania,2020-02-27,0
42123,Pennsylvania,2020-02-28,0
42123,Pennsylvania,2020-02-29,0
42123,Pennsylvania,2020-03-01,0
42123,Pennsylvania,2020-03-02,0
42123,Pennsylvania,2020-03-03,0
42123,Pennsylvania,2020-03-04,0
42123,Pennsylvania,2020-03-05,0
42123,Pennsylvania,2020-03-06,0
42123,Pennsylvania,2020-03-07,0
42123,Pennsylvania,2020-03-08,0
42123,Pennsylvania,2020-03-09,0
42123,Pennsylvania,2020-03-10,0
42123,Pennsylvania,2020-03-11,0
42123,Pennsylvania,2020-03-12,0
42123,Pennsylvania,2020-03-13,0
42123,Pennsylvania,2020-03-14,0
42123,Pennsylvania,2020-03-15,0
42123,Pennsylvania,2020-03-16,0
42123,Pennsylvania,2020-03-17,0
42123,Pennsylvania,2020-03-18,0
42123,Pennsylvania,2020-03-19,0
42123,Pennsylvania,2020-03-20,0
42123,Pennsylvania,2020-03-21,0
42123,Pennsylvania,2020-03-22,0
42123,Pennsylvania,2020-03-23,0
42123,Pennsylvania,2020-03-24,0
42123,Pennsylvania,2020-03-25,0
42123,Pennsylvania,2020-03-26,0
42123,Pennsylvania,2020-03-27,0
42123,Pennsylvania,2020-03-28,0
42123,Pennsylvania,2020-03-29,0
42123,Pennsylvania,2020-03-30,0
42123,Pennsylvania,2020-03-31,0
42123,Pennsylvania,2020-04-01,0
42123,Pennsylvania,2020-04-02,0
42123,Pennsylvania,2020-04-03,0
42123,Pennsylvania,2020-04-04,0
42123,Pennsylvania,2020-04-05,0
42123,Pennsylvania,2020-04-06,0
42123,Pennsylvania,2020-04-07,0
42123,Pennsylvania,2020-04-08,0
42123,Pennsylvania,2020-04-09,0
42123,Pennsylvania,2020-04-10,0
42123,Pennsylvania,2020-04-11,0
42123,Pennsylvania,2020-04-12,0
42123,Pennsylvania,2020-04-13,0
42123,Pennsylvania,2020-04-14,0
42123,Pennsylvania,2020-04-15,0
42123,Pennsylvania,2020-04-16,0
42123,Pennsylvania,2020-04-17,0
42123,Pennsylvania,2020-04-18,0
42123,Pennsylvania,2020-04-19,0
42123,Pennsylvania,2020-04-20,0
42123,Pennsylvania,2020-04-21,1
42123,Pennsylvania,2020-04-22,1
42123,Pennsylvania,2020-04-23,1
42123,Pennsylvania,2020-04-24,1
42123,Pennsylvania,2020-04-25,0
42123,Pennsylvania,2020-04-26,0
42123,Pennsylvania,2020-04-27,0
42123,Pennsylvania,2020-04-28,0
42123,Pennsylvania,2020-04-29,0
42123,Pennsylvania,2020-04-30,0
42123,Pennsylvania,2020-05-01,0
42123,Pennsylvania,2020-05-02,0
42123,Pennsylvania,2020-05-03,0
42123,Pennsylvania,2020-05-04,0
42123,Pennsylvania,2020-05-05,0
42123,Pennsylvania,2020-05-06,0
42123,Pennsylvania,2020-05-07,0
42123,Pennsylvania,2020-05-08,0
42123,Pennsylvania,2020-05-09,0
42123,Pennsylvania,2020-05-10,0
42123,Pennsylvania,2020-05-11,0
42123,Pennsylvania,2020-05-12,0
42123,Pennsylvania,2020-05-13,0
42123,Pennsylvania,2020-05-14,0
42123,Pennsylvania,2020-05-15,0
42123,Pennsylvania,2020-05-16,0
42123,Pennsylvania,2020-05-17,0
42123,Pennsylvania,2020-05-18,0
42123,Pennsylvania,2020-05-19,0
42123,Pennsylvania,2020-05-20,0
42123,Pennsylvania,2020-05-21,0
42123,Pennsylvania,2020-05-22,0
42123,Pennsylvania,2020-05-23,0
42123,Pennsylvania,2020-05-24,0
42123,Pennsylvania,2020-05-25,0
42123,Pennsylvania,2020-05-26,0
42123,Pennsylvania,2020-05-27,0
42123,Pennsylvania,2020-05-28,0
42123,Pennsylvania,2020-05-29,0
42123,Pennsylvania,2020-05-30,0
