County,date,numnewpos,fips,region
Lancaster,2020-03-20,0.0,42071,pa
Lancaster,2020-03-21,2.0,42071,pa
Lancaster,2020-03-22,2.0,42071,pa
Lancaster,2020-03-23,-1.0,42071,pa
Lancaster,2020-03-24,5.0,42071,pa
Lancaster,2020-03-25,2.0,42071,pa
Lancaster,2020-03-26,9.0,42071,pa
Lancaster,2020-03-27,12.0,42071,pa
Lancaster,2020-03-28,12.0,42071,pa
Lancaster,2020-03-29,22.0,42071,pa
Lancaster,2020-03-30,30.0,42071,pa
Lancaster,2020-03-31,26.0,42071,pa
Lancaster,2020-04-01,34.0,42071,pa
Lancaster,2020-04-02,46.0,42071,pa
Lancaster,2020-04-03,29.0,42071,pa
Lancaster,2020-04-04,59.0,42071,pa
Lancaster,2020-04-05,80.0,42071,pa
Lancaster,2020-04-06,37.0,42071,pa
Lancaster,2020-04-07,82.0,42071,pa
Lancaster,2020-04-08,71.0,42071,pa
Lancaster,2020-04-09,35.0,42071,pa
Lancaster,2020-04-10,52.0,42071,pa
Lancaster,2020-04-11,50.0,42071,pa
Lancaster,2020-04-12,74.0,42071,pa
Lancaster,2020-04-13,56.0,42071,pa
Lancaster,2020-04-14,37.0,42071,pa
Lancaster,2020-04-15,49.0,42071,pa
Lancaster,2020-04-16,56.0,42071,pa
Lancaster,2020-04-17,60.0,42071,pa
Lancaster,2020-04-18,83.0,42071,pa
Lancaster,2020-04-19,75.0,42071,pa
Lancaster,2020-04-20,48.0,42071,pa
Lancaster,2020-04-21,59.0,42071,pa
Lancaster,2020-04-22,31.0,42071,pa
Lancaster,2020-04-23,33.0,42071,pa
Lancaster,2020-04-24,92.0,42071,pa
Lancaster,2020-04-25,50.0,42071,pa
Lancaster,2020-04-26,76.0,42071,pa
Lancaster,2020-04-27,56.0,42071,pa
Lancaster,2020-04-28,45.0,42071,pa
Lancaster,2020-04-29,25.0,42071,pa
Lancaster,2020-04-30,62.0,42071,pa
Lancaster,2020-05-01,55.0,42071,pa
Lancaster,2020-05-02,84.0,42071,pa
Lancaster,2020-05-03,32.0,42071,pa
Lancaster,2020-05-04,55.0,42071,pa
Lancaster,2020-05-05,27.0,42071,pa
Lancaster,2020-05-06,23.0,42071,pa
Lancaster,2020-05-07,29.0,42071,pa
Lancaster,2020-05-08,52.0,42071,pa
Lancaster,2020-05-09,63.0,42071,pa
Lancaster,2020-05-10,38.0,42071,pa
Lancaster,2020-05-11,33.0,42071,pa
Lancaster,2020-05-12,39.0,42071,pa
Lancaster,2020-05-13,30.0,42071,pa
Lancaster,2020-05-14,39.0,42071,pa
Lancaster,2020-05-15,64.0,42071,pa
Lancaster,2020-05-16,42.0,42071,pa
Lancaster,2020-05-17,38.0,42071,pa
Lancaster,2020-05-18,44.0,42071,pa
Lancaster,2020-05-19,41.0,42071,pa
Lancaster,2020-05-20,6.0,42071,pa
Lancaster,2020-05-21,91.0,42071,pa
Lancaster,2020-05-22,46.0,42071,pa
Lancaster,2020-05-23,54.0,42071,pa
Lancaster,2020-05-24,64.0,42071,pa
Lancaster,2020-05-25,42.0,42071,pa
Lancaster,2020-05-26,89.0,42071,pa
Lancaster,2020-05-27,46.0,42071,pa
Lancaster,2020-05-28,25.0,42071,pa
Lancaster,2020-05-29,49.0,42071,pa
Lancaster,2020-05-30,26.0,42071,pa
Lancaster,2020-05-31,30.0,42071,pa
Lancaster,2020-06-01,28.0,42071,pa
Lancaster,2020-06-02,29.0,42071,pa
Lancaster,2020-06-03,49.0,42071,pa
Lancaster,2020-06-04,34.0,42071,pa
Lancaster,2020-06-05,36.0,42071,pa
Lancaster,2020-06-06,67.0,42071,pa
Lancaster,2020-06-07,57.0,42071,pa
Lancaster,2020-06-08,42.0,42071,pa
Lancaster,2020-06-09,51.0,42071,pa
Lancaster,2020-06-10,46.0,42071,pa
Lancaster,2020-06-11,32.0,42071,pa
Lancaster,2020-06-12,50.0,42071,pa
Lancaster,2020-06-13,37.0,42071,pa
Lancaster,2020-06-14,33.0,42071,pa
Lancaster,2020-06-15,25.0,42071,pa
Lawrence,2020-03-05,0.0,42073,pa
Lawrence,2020-03-06,0.0,42073,pa
Lawrence,2020-03-07,0.0,42073,pa
Lawrence,2020-03-08,0.0,42073,pa
Lawrence,2020-03-09,0.0,42073,pa
Lawrence,2020-03-10,0.0,42073,pa
Lawrence,2020-03-11,0.0,42073,pa
Lawrence,2020-03-12,0.0,42073,pa
Lawrence,2020-03-13,0.0,42073,pa
Lawrence,2020-03-14,0.0,42073,pa
Lawrence,2020-03-15,0.0,42073,pa
Lawrence,2020-03-16,0.0,42073,pa
Lawrence,2020-03-17,0.0,42073,pa
Lawrence,2020-03-18,0.0,42073,pa
Lawrence,2020-03-19,0.0,42073,pa
Lawrence,2020-03-20,0.0,42073,pa
Lawrence,2020-03-21,0.0,42073,pa
Lawrence,2020-03-22,0.0,42073,pa
Lawrence,2020-03-23,0.0,42073,pa
Lawrence,2020-03-24,0.0,42073,pa
Lawrence,2020-03-25,1.0,42073,pa
Lawrence,2020-03-26,0.0,42073,pa
Lawrence,2020-03-27,3.0,42073,pa
Lawrence,2020-03-28,4.0,42073,pa
Lawrence,2020-03-29,0.0,42073,pa
Lawrence,2020-03-30,2.0,42073,pa
Lawrence,2020-03-31,3.0,42073,pa
Lawrence,2020-04-01,0.0,42073,pa
Lawrence,2020-04-02,3.0,42073,pa
Lawrence,2020-04-03,3.0,42073,pa
Lawrence,2020-04-04,3.0,42073,pa
Lawrence,2020-04-05,1.0,42073,pa
Lawrence,2020-04-06,1.0,42073,pa
Lawrence,2020-04-07,5.0,42073,pa
Lawrence,2020-04-08,3.0,42073,pa
Lawrence,2020-04-09,5.0,42073,pa
Lawrence,2020-04-10,8.0,42073,pa
Lawrence,2020-04-11,1.0,42073,pa
Lawrence,2020-04-12,3.0,42073,pa
Lawrence,2020-04-13,2.0,42073,pa
Lawrence,2020-04-14,0.0,42073,pa
Lawrence,2020-04-15,4.0,42073,pa
Lawrence,2020-04-16,0.0,42073,pa
Lawrence,2020-04-17,4.0,42073,pa
Lawrence,2020-04-18,1.0,42073,pa
Lawrence,2020-04-19,-1.0,42073,pa
Lawrence,2020-04-20,0.0,42073,pa
Lawrence,2020-04-21,1.0,42073,pa
Lawrence,2020-04-22,1.0,42073,pa
Lawrence,2020-04-23,0.0,42073,pa
Lawrence,2020-04-24,0.0,42073,pa
Lawrence,2020-04-25,0.0,42073,pa
Lawrence,2020-04-26,0.0,42073,pa
Lawrence,2020-04-27,2.0,42073,pa
Lawrence,2020-04-28,0.0,42073,pa
Lawrence,2020-04-29,1.0,42073,pa
Lawrence,2020-04-30,1.0,42073,pa
Lawrence,2020-05-01,0.0,42073,pa
Lawrence,2020-05-02,0.0,42073,pa
Lawrence,2020-05-03,0.0,42073,pa
Lawrence,2020-05-04,0.0,42073,pa
Lawrence,2020-05-05,2.0,42073,pa
Lawrence,2020-05-06,1.0,42073,pa
Lawrence,2020-05-07,1.0,42073,pa
Lawrence,2020-05-08,0.0,42073,pa
Lawrence,2020-05-09,0.0,42073,pa
Lawrence,2020-05-10,1.0,42073,pa
Lawrence,2020-05-11,0.0,42073,pa
Lawrence,2020-05-12,1.0,42073,pa
Lawrence,2020-05-13,0.0,42073,pa
Lawrence,2020-05-14,0.0,42073,pa
Lawrence,2020-05-15,1.0,42073,pa
Lawrence,2020-05-16,0.0,42073,pa
Lawrence,2020-05-17,0.0,42073,pa
Lawrence,2020-05-18,0.0,42073,pa
Lawrence,2020-05-19,1.0,42073,pa
Lawrence,2020-05-20,0.0,42073,pa
Lawrence,2020-05-21,0.0,42073,pa
Lawrence,2020-05-22,0.0,42073,pa
Lawrence,2020-05-23,1.0,42073,pa
Lawrence,2020-05-24,0.0,42073,pa
Lawrence,2020-05-25,0.0,42073,pa
Lawrence,2020-05-26,0.0,42073,pa
Lawrence,2020-05-27,0.0,42073,pa
Lawrence,2020-05-28,0.0,42073,pa
Lawrence,2020-05-29,2.0,42073,pa
Lawrence,2020-05-30,3.0,42073,pa
Lawrence,2020-05-31,1.0,42073,pa
Lawrence,2020-06-01,0.0,42073,pa
Lawrence,2020-06-02,1.0,42073,pa
Lawrence,2020-06-03,2.0,42073,pa
Lawrence,2020-06-04,-1.0,42073,pa
Lawrence,2020-06-05,0.0,42073,pa
Lawrence,2020-06-06,2.0,42073,pa
Lawrence,2020-06-07,1.0,42073,pa
Lawrence,2020-06-08,0.0,42073,pa
Lawrence,2020-06-09,0.0,42073,pa
Lawrence,2020-06-10,2.0,42073,pa
Lawrence,2020-06-11,-1.0,42073,pa
Lawrence,2020-06-12,0.0,42073,pa
Lawrence,2020-06-13,1.0,42073,pa
Lawrence,2020-06-14,0.0,42073,pa
Lawrence,2020-06-15,0.0,42073,pa
Lebanon,2020-03-05,0.0,42075,pa
Lebanon,2020-03-06,0.0,42075,pa
Lebanon,2020-03-07,0.0,42075,pa
Lebanon,2020-03-08,0.0,42075,pa
Lebanon,2020-03-09,0.0,42075,pa
Lebanon,2020-03-10,0.0,42075,pa
Lebanon,2020-03-11,0.0,42075,pa
Lebanon,2020-03-12,0.0,42075,pa
Lebanon,2020-03-13,0.0,42075,pa
Lebanon,2020-03-14,0.0,42075,pa
Lebanon,2020-03-15,0.0,42075,pa
Lebanon,2020-03-16,0.0,42075,pa
Lebanon,2020-03-17,0.0,42075,pa
Lebanon,2020-03-18,0.0,42075,pa
Lebanon,2020-03-19,1.0,42075,pa
Lebanon,2020-03-20,0.0,42075,pa
Lebanon,2020-03-21,0.0,42075,pa
Lebanon,2020-03-22,2.0,42075,pa
Lebanon,2020-03-23,0.0,42075,pa
Lebanon,2020-03-24,0.0,42075,pa
Lebanon,2020-03-25,0.0,42075,pa
Lebanon,2020-03-26,1.0,42075,pa
Lebanon,2020-03-27,8.0,42075,pa
Lebanon,2020-03-28,3.0,42075,pa
Lebanon,2020-03-29,4.0,42075,pa
Lebanon,2020-03-30,8.0,42075,pa
Lebanon,2020-03-31,1.0,42075,pa
Lebanon,2020-04-01,8.0,42075,pa
Lebanon,2020-04-02,9.0,42075,pa
Lebanon,2020-04-03,9.0,42075,pa
Lebanon,2020-04-04,33.0,42075,pa
Lebanon,2020-04-05,19.0,42075,pa
Lebanon,2020-04-06,18.0,42075,pa
Lebanon,2020-04-07,21.0,42075,pa
Lebanon,2020-04-08,24.0,42075,pa
Lebanon,2020-04-09,18.0,42075,pa
Lebanon,2020-04-10,31.0,42075,pa
Lebanon,2020-04-11,14.0,42075,pa
Lebanon,2020-04-12,38.0,42075,pa
Lebanon,2020-04-13,14.0,42075,pa
Lebanon,2020-04-14,44.0,42075,pa
Lebanon,2020-04-15,21.0,42075,pa
Lebanon,2020-04-16,31.0,42075,pa
Lebanon,2020-04-17,44.0,42075,pa
Lebanon,2020-04-18,34.0,42075,pa
Lebanon,2020-04-19,26.0,42075,pa
Lebanon,2020-04-20,18.0,42075,pa
Lebanon,2020-04-21,23.0,42075,pa
Lebanon,2020-04-22,10.0,42075,pa
Lebanon,2020-04-23,9.0,42075,pa
Lebanon,2020-04-24,31.0,42075,pa
Lebanon,2020-04-25,17.0,42075,pa
Lebanon,2020-04-26,20.0,42075,pa
Lebanon,2020-04-27,9.0,42075,pa
Lebanon,2020-04-28,14.0,42075,pa
Lebanon,2020-04-29,13.0,42075,pa
Lebanon,2020-04-30,28.0,42075,pa
Lebanon,2020-05-01,18.0,42075,pa
Lebanon,2020-05-02,16.0,42075,pa
Lebanon,2020-05-03,25.0,42075,pa
Lebanon,2020-05-04,21.0,42075,pa
Lebanon,2020-05-05,10.0,42075,pa
Lebanon,2020-05-06,8.0,42075,pa
Lebanon,2020-05-07,11.0,42075,pa
Lebanon,2020-05-08,12.0,42075,pa
Lebanon,2020-05-09,8.0,42075,pa
Lebanon,2020-05-10,6.0,42075,pa
Lebanon,2020-05-11,4.0,42075,pa
Lebanon,2020-05-12,10.0,42075,pa
Lebanon,2020-05-13,24.0,42075,pa
Lebanon,2020-05-14,7.0,42075,pa
Lebanon,2020-05-15,7.0,42075,pa
Lebanon,2020-05-16,10.0,42075,pa
Lebanon,2020-05-17,1.0,42075,pa
Lebanon,2020-05-18,3.0,42075,pa
Lebanon,2020-05-19,3.0,42075,pa
Lebanon,2020-05-20,5.0,42075,pa
Lebanon,2020-05-21,2.0,42075,pa
Lebanon,2020-05-22,5.0,42075,pa
Lebanon,2020-05-23,8.0,42075,pa
Lebanon,2020-05-24,9.0,42075,pa
Lebanon,2020-05-25,3.0,42075,pa
Lebanon,2020-05-26,10.0,42075,pa
Lebanon,2020-05-27,14.0,42075,pa
Lebanon,2020-05-28,8.0,42075,pa
Lebanon,2020-05-29,6.0,42075,pa
Lebanon,2020-05-30,8.0,42075,pa
Lebanon,2020-05-31,11.0,42075,pa
Lebanon,2020-06-01,3.0,42075,pa
Lebanon,2020-06-02,8.0,42075,pa
Lebanon,2020-06-03,14.0,42075,pa
Lebanon,2020-06-04,3.0,42075,pa
Lebanon,2020-06-05,3.0,42075,pa
Lebanon,2020-06-06,21.0,42075,pa
Lebanon,2020-06-07,41.0,42075,pa
Lebanon,2020-06-08,10.0,42075,pa
Lebanon,2020-06-09,14.0,42075,pa
Lebanon,2020-06-10,5.0,42075,pa
Lebanon,2020-06-11,15.0,42075,pa
Lebanon,2020-06-12,34.0,42075,pa
Lebanon,2020-06-13,22.0,42075,pa
Lebanon,2020-06-14,20.0,42075,pa
Lebanon,2020-06-15,8.0,42075,pa
Lehigh,2020-03-05,0.0,42077,pa
Lehigh,2020-03-06,0.0,42077,pa
Lehigh,2020-03-07,0.0,42077,pa
Lehigh,2020-03-08,0.0,42077,pa
Lehigh,2020-03-09,0.0,42077,pa
Lehigh,2020-03-10,0.0,42077,pa
Lehigh,2020-03-11,0.0,42077,pa
Lehigh,2020-03-12,0.0,42077,pa
Lehigh,2020-03-13,0.0,42077,pa
Lehigh,2020-03-14,1.0,42077,pa
Lehigh,2020-03-15,0.0,42077,pa
Lehigh,2020-03-16,0.0,42077,pa
Lehigh,2020-03-17,0.0,42077,pa
Lehigh,2020-03-18,0.0,42077,pa
Lehigh,2020-03-19,0.0,42077,pa
Lehigh,2020-03-20,1.0,42077,pa
Lehigh,2020-03-21,11.0,42077,pa
Lehigh,2020-03-22,6.0,42077,pa
Lehigh,2020-03-23,6.0,42077,pa
Lehigh,2020-03-24,2.0,42077,pa
Lehigh,2020-03-25,11.0,42077,pa
Lehigh,2020-03-26,25.0,42077,pa
Lehigh,2020-03-27,30.0,42077,pa
Lehigh,2020-03-28,16.0,42077,pa
Lehigh,2020-03-29,42.0,42077,pa
Lehigh,2020-03-30,80.0,42077,pa
Lehigh,2020-03-31,41.0,42077,pa
Lehigh,2020-04-01,102.0,42077,pa
Lehigh,2020-04-02,105.0,42077,pa
Lehigh,2020-04-03,105.0,42077,pa
Lehigh,2020-04-04,220.0,42077,pa
Lehigh,2020-04-05,73.0,42077,pa
Lehigh,2020-04-06,129.0,42077,pa
Lehigh,2020-04-07,140.0,42077,pa
Lehigh,2020-04-08,173.0,42077,pa
Lehigh,2020-04-09,147.0,42077,pa
Lehigh,2020-04-10,96.0,42077,pa
Lehigh,2020-04-11,58.0,42077,pa
Lehigh,2020-04-12,64.0,42077,pa
Lehigh,2020-04-13,63.0,42077,pa
Lehigh,2020-04-14,56.0,42077,pa
Lehigh,2020-04-15,119.0,42077,pa
Lehigh,2020-04-16,77.0,42077,pa
Lehigh,2020-04-17,93.0,42077,pa
Lehigh,2020-04-18,49.0,42077,pa
Lehigh,2020-04-19,62.0,42077,pa
Lehigh,2020-04-20,42.0,42077,pa
Lehigh,2020-04-21,50.0,42077,pa
Lehigh,2020-04-22,79.0,42077,pa
Lehigh,2020-04-23,44.0,42077,pa
Lehigh,2020-04-24,60.0,42077,pa
Lehigh,2020-04-25,73.0,42077,pa
Lehigh,2020-04-26,50.0,42077,pa
Lehigh,2020-04-27,35.0,42077,pa
Lehigh,2020-04-28,49.0,42077,pa
Lehigh,2020-04-29,34.0,42077,pa
Lehigh,2020-04-30,77.0,42077,pa
Lehigh,2020-05-01,54.0,42077,pa
Lehigh,2020-05-02,46.0,42077,pa
Lehigh,2020-05-03,28.0,42077,pa
Lehigh,2020-05-04,39.0,42077,pa
Lehigh,2020-05-05,36.0,42077,pa
Lehigh,2020-05-06,64.0,42077,pa
Lehigh,2020-05-07,39.0,42077,pa
Lehigh,2020-05-08,38.0,42077,pa
Lehigh,2020-05-09,29.0,42077,pa
Lehigh,2020-05-10,72.0,42077,pa
Lehigh,2020-05-11,18.0,42077,pa
Lehigh,2020-05-12,27.0,42077,pa
Lehigh,2020-05-13,32.0,42077,pa
Lehigh,2020-05-14,60.0,42077,pa
Lehigh,2020-05-15,18.0,42077,pa
Lehigh,2020-05-16,44.0,42077,pa
Lehigh,2020-05-17,30.0,42077,pa
Lehigh,2020-05-18,21.0,42077,pa
Lehigh,2020-05-19,22.0,42077,pa
Lehigh,2020-05-20,37.0,42077,pa
Lehigh,2020-05-21,36.0,42077,pa
Lehigh,2020-05-22,27.0,42077,pa
Lehigh,2020-05-23,15.0,42077,pa
Lehigh,2020-05-24,23.0,42077,pa
Lehigh,2020-05-25,16.0,42077,pa
Lehigh,2020-05-26,9.0,42077,pa
Lehigh,2020-05-27,23.0,42077,pa
Lehigh,2020-05-28,20.0,42077,pa
Lehigh,2020-05-29,19.0,42077,pa
Lehigh,2020-05-30,9.0,42077,pa
Lehigh,2020-05-31,18.0,42077,pa
Lehigh,2020-06-01,5.0,42077,pa
Lehigh,2020-06-02,10.0,42077,pa
Lehigh,2020-06-03,22.0,42077,pa
Lehigh,2020-06-04,15.0,42077,pa
Lehigh,2020-06-05,12.0,42077,pa
Lehigh,2020-06-06,17.0,42077,pa
Lehigh,2020-06-07,12.0,42077,pa
Lehigh,2020-06-08,13.0,42077,pa
Lehigh,2020-06-09,19.0,42077,pa
Lehigh,2020-06-10,5.0,42077,pa
Lehigh,2020-06-11,12.0,42077,pa
Lehigh,2020-06-12,19.0,42077,pa
Lehigh,2020-06-13,13.0,42077,pa
Lehigh,2020-06-14,14.0,42077,pa
Lehigh,2020-06-15,4.0,42077,pa
Luzerne,2020-03-05,0.0,42079,pa
Luzerne,2020-03-06,0.0,42079,pa
Luzerne,2020-03-07,0.0,42079,pa
Luzerne,2020-03-08,0.0,42079,pa
Luzerne,2020-03-09,0.0,42079,pa
Luzerne,2020-03-10,0.0,42079,pa
Luzerne,2020-03-11,0.0,42079,pa
Luzerne,2020-03-12,0.0,42079,pa
Luzerne,2020-03-13,0.0,42079,pa
Luzerne,2020-03-14,1.0,42079,pa
Luzerne,2020-03-15,0.0,42079,pa
Luzerne,2020-03-16,0.0,42079,pa
Luzerne,2020-03-17,0.0,42079,pa
Luzerne,2020-03-18,0.0,42079,pa
Luzerne,2020-03-19,0.0,42079,pa
Luzerne,2020-03-20,1.0,42079,pa
Luzerne,2020-03-21,4.0,42079,pa
Luzerne,2020-03-22,1.0,42079,pa
Luzerne,2020-03-23,3.0,42079,pa
Luzerne,2020-03-24,11.0,42079,pa
Luzerne,2020-03-25,6.0,42079,pa
Luzerne,2020-03-26,9.0,42079,pa
Luzerne,2020-03-27,19.0,42079,pa
Luzerne,2020-03-28,10.0,42079,pa
Luzerne,2020-03-29,29.0,42079,pa
Luzerne,2020-03-30,56.0,42079,pa
Luzerne,2020-03-31,62.0,42079,pa
Luzerne,2020-04-01,70.0,42079,pa
Luzerne,2020-04-02,102.0,42079,pa
Luzerne,2020-04-03,100.0,42079,pa
Luzerne,2020-04-04,164.0,42079,pa
Luzerne,2020-04-05,93.0,42079,pa
Luzerne,2020-04-06,108.0,42079,pa
Luzerne,2020-04-07,133.0,42079,pa
Luzerne,2020-04-08,152.0,42079,pa
Luzerne,2020-04-09,107.0,42079,pa
Luzerne,2020-04-10,84.0,42079,pa
Luzerne,2020-04-11,47.0,42079,pa
Luzerne,2020-04-12,39.0,42079,pa
Luzerne,2020-04-13,35.0,42079,pa
Luzerne,2020-04-14,77.0,42079,pa
Luzerne,2020-04-15,44.0,42079,pa
Luzerne,2020-04-16,44.0,42079,pa
Luzerne,2020-04-17,57.0,42079,pa
Luzerne,2020-04-18,44.0,42079,pa
Luzerne,2020-04-19,29.0,42079,pa
Luzerne,2020-04-20,26.0,42079,pa
Luzerne,2020-04-21,33.0,42079,pa
Luzerne,2020-04-22,48.0,42079,pa
Luzerne,2020-04-23,32.0,42079,pa
Luzerne,2020-04-24,41.0,42079,pa
Luzerne,2020-04-25,41.0,42079,pa
Luzerne,2020-04-26,46.0,42079,pa
Luzerne,2020-04-27,27.0,42079,pa
Luzerne,2020-04-28,43.0,42079,pa
Luzerne,2020-04-29,33.0,42079,pa
Luzerne,2020-04-30,32.0,42079,pa
Luzerne,2020-05-01,30.0,42079,pa
Luzerne,2020-05-02,38.0,42079,pa
Luzerne,2020-05-03,29.0,42079,pa
Luzerne,2020-05-04,15.0,42079,pa
Luzerne,2020-05-05,25.0,42079,pa
Luzerne,2020-05-06,26.0,42079,pa
Luzerne,2020-05-07,26.0,42079,pa
Luzerne,2020-05-08,15.0,42079,pa
Luzerne,2020-05-09,9.0,42079,pa
Luzerne,2020-05-10,60.0,42079,pa
Luzerne,2020-05-11,10.0,42079,pa
Luzerne,2020-05-12,23.0,42079,pa
Luzerne,2020-05-13,18.0,42079,pa
Luzerne,2020-05-14,10.0,42079,pa
Luzerne,2020-05-15,14.0,42079,pa
Luzerne,2020-05-16,22.0,42079,pa
Luzerne,2020-05-17,13.0,42079,pa
Luzerne,2020-05-18,6.0,42079,pa
Luzerne,2020-05-19,22.0,42079,pa
Luzerne,2020-05-20,18.0,42079,pa
Luzerne,2020-05-21,22.0,42079,pa
Luzerne,2020-05-22,26.0,42079,pa
Luzerne,2020-05-23,11.0,42079,pa
Luzerne,2020-05-24,14.0,42079,pa
Luzerne,2020-05-25,6.0,42079,pa
Luzerne,2020-05-26,11.0,42079,pa
Luzerne,2020-05-27,15.0,42079,pa
Luzerne,2020-05-28,12.0,42079,pa
Luzerne,2020-05-29,22.0,42079,pa
Luzerne,2020-05-30,11.0,42079,pa
Luzerne,2020-05-31,14.0,42079,pa
Luzerne,2020-06-01,3.0,42079,pa
Luzerne,2020-06-02,11.0,42079,pa
Luzerne,2020-06-03,16.0,42079,pa
Luzerne,2020-06-04,7.0,42079,pa
Luzerne,2020-06-05,9.0,42079,pa
Luzerne,2020-06-06,9.0,42079,pa
Luzerne,2020-06-07,2.0,42079,pa
Luzerne,2020-06-08,0.0,42079,pa
Luzerne,2020-06-09,5.0,42079,pa
Luzerne,2020-06-10,12.0,42079,pa
Luzerne,2020-06-11,3.0,42079,pa
Luzerne,2020-06-12,10.0,42079,pa
Luzerne,2020-06-13,1.0,42079,pa
Luzerne,2020-06-14,6.0,42079,pa
Luzerne,2020-06-15,5.0,42079,pa
Lycoming,2020-03-05,0.0,42081,pa
Lycoming,2020-03-06,0.0,42081,pa
Lycoming,2020-03-07,0.0,42081,pa
Lycoming,2020-03-08,0.0,42081,pa
Lycoming,2020-03-09,0.0,42081,pa
Lycoming,2020-03-10,0.0,42081,pa
Lycoming,2020-03-11,0.0,42081,pa
Lycoming,2020-03-12,0.0,42081,pa
Lycoming,2020-03-13,0.0,42081,pa
Lycoming,2020-03-14,0.0,42081,pa
Lycoming,2020-03-15,0.0,42081,pa
Lycoming,2020-03-16,0.0,42081,pa
Lycoming,2020-03-17,0.0,42081,pa
Lycoming,2020-03-18,0.0,42081,pa
Lycoming,2020-03-19,0.0,42081,pa
Lycoming,2020-03-20,0.0,42081,pa
Lycoming,2020-03-21,0.0,42081,pa
Lycoming,2020-03-22,0.0,42081,pa
Lycoming,2020-03-23,0.0,42081,pa
Lycoming,2020-03-24,0.0,42081,pa
Lycoming,2020-03-25,0.0,42081,pa
Lycoming,2020-03-26,1.0,42081,pa
Lycoming,2020-03-27,1.0,42081,pa
Lycoming,2020-03-28,0.0,42081,pa
Lycoming,2020-03-29,1.0,42081,pa
Lycoming,2020-03-30,1.0,42081,pa
Lycoming,2020-03-31,2.0,42081,pa
Lycoming,2020-04-01,1.0,42081,pa
Lycoming,2020-04-02,0.0,42081,pa
Lycoming,2020-04-03,1.0,42081,pa
Lycoming,2020-04-04,2.0,42081,pa
Lycoming,2020-04-05,-1.0,42081,pa
Lycoming,2020-04-06,1.0,42081,pa
Lycoming,2020-04-07,2.0,42081,pa
Lycoming,2020-04-08,3.0,42081,pa
Lycoming,2020-04-09,2.0,42081,pa
Lycoming,2020-04-10,1.0,42081,pa
Lycoming,2020-04-11,2.0,42081,pa
Lycoming,2020-04-12,3.0,42081,pa
Lycoming,2020-04-13,5.0,42081,pa
Lycoming,2020-04-14,1.0,42081,pa
Lycoming,2020-04-15,1.0,42081,pa
Lycoming,2020-04-16,0.0,42081,pa
Lycoming,2020-04-17,2.0,42081,pa
Lycoming,2020-04-18,4.0,42081,pa
Lycoming,2020-04-19,1.0,42081,pa
Lycoming,2020-04-20,3.0,42081,pa
Lycoming,2020-04-21,2.0,42081,pa
Lycoming,2020-04-22,1.0,42081,pa
Lycoming,2020-04-23,1.0,42081,pa
Lycoming,2020-04-24,4.0,42081,pa
Lycoming,2020-04-25,5.0,42081,pa
Lycoming,2020-04-26,2.0,42081,pa
Lycoming,2020-04-27,2.0,42081,pa
Lycoming,2020-04-28,1.0,42081,pa
Lycoming,2020-04-29,3.0,42081,pa
Lycoming,2020-04-30,7.0,42081,pa
Lycoming,2020-05-01,3.0,42081,pa
Lycoming,2020-05-02,10.0,42081,pa
Lycoming,2020-05-03,4.0,42081,pa
Lycoming,2020-05-04,1.0,42081,pa
Lycoming,2020-05-05,0.0,42081,pa
Lycoming,2020-05-06,4.0,42081,pa
Lycoming,2020-05-07,9.0,42081,pa
Lycoming,2020-05-08,10.0,42081,pa
Lycoming,2020-05-09,18.0,42081,pa
Lycoming,2020-05-10,4.0,42081,pa
Lycoming,2020-05-11,1.0,42081,pa
Lycoming,2020-05-12,0.0,42081,pa
Lycoming,2020-05-13,7.0,42081,pa
Lycoming,2020-05-14,0.0,42081,pa
Lycoming,2020-05-15,2.0,42081,pa
Lycoming,2020-05-16,5.0,42081,pa
Lycoming,2020-05-17,1.0,42081,pa
Lycoming,2020-05-18,2.0,42081,pa
Lycoming,2020-05-19,0.0,42081,pa
Lycoming,2020-05-20,3.0,42081,pa
Lycoming,2020-05-21,0.0,42081,pa
Lycoming,2020-05-22,3.0,42081,pa
Lycoming,2020-05-23,3.0,42081,pa
Lycoming,2020-05-24,0.0,42081,pa
Lycoming,2020-05-25,2.0,42081,pa
Lycoming,2020-05-26,1.0,42081,pa
Lycoming,2020-05-27,0.0,42081,pa
Lycoming,2020-05-28,1.0,42081,pa
Lycoming,2020-05-29,0.0,42081,pa
Lycoming,2020-05-30,2.0,42081,pa
Lycoming,2020-05-31,0.0,42081,pa
Lycoming,2020-06-01,0.0,42081,pa
Lycoming,2020-06-02,0.0,42081,pa
Lycoming,2020-06-03,2.0,42081,pa
Lycoming,2020-06-04,0.0,42081,pa
Lycoming,2020-06-05,0.0,42081,pa
Lycoming,2020-06-06,0.0,42081,pa
Lycoming,2020-06-07,1.0,42081,pa
Lycoming,2020-06-08,1.0,42081,pa
Lycoming,2020-06-09,0.0,42081,pa
Lycoming,2020-06-10,0.0,42081,pa
Lycoming,2020-06-11,0.0,42081,pa
Lycoming,2020-06-12,0.0,42081,pa
Lycoming,2020-06-13,3.0,42081,pa
Lycoming,2020-06-14,0.0,42081,pa
Lycoming,2020-06-15,0.0,42081,pa
McKean,2020-03-05,0.0,42083,pa
McKean,2020-03-06,0.0,42083,pa
McKean,2020-03-07,0.0,42083,pa
McKean,2020-03-08,0.0,42083,pa
McKean,2020-03-09,0.0,42083,pa
