,epiweek,modelweek,region,fips,jhucsse__numnewpos,covidtracker__numnewpos,covidtracker__numnewneg,covidtracker__numnewtest,cdcili__num_patients,cdcili__num_providers,cdcili__wili,cdcili__ili,dohweb__numnewpos
519,202011,2618,pa,42073.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
520,202011,2618,pa,42075.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
521,202011,2618,pa,42077.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,1.0
522,202011,2618,pa,42079.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,1.0
523,202011,2618,pa,42081.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
550,202011,2618,pa,80042.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,
524,202011,2618,pa,42083.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
526,202011,2618,pa,42087.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
527,202011,2618,pa,42089.0,3.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
528,202011,2618,pa,42091.0,20.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,18.0
529,202011,2618,pa,42093.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
530,202011,2618,pa,42095.0,1.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,1.0
531,202011,2618,pa,42097.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
525,202011,2618,pa,42085.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
551,202011,2618,pa,90042.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,
620,202012,2619,pa,90042.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,
585,202012,2619,pa,42067.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
588,202012,2619,pa,42073.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
589,202012,2619,pa,42075.0,2.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,1.0
590,202012,2619,pa,42077.0,13.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,12.0
591,202012,2619,pa,42079.0,6.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,5.0
592,202012,2619,pa,42081.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
593,202012,2619,pa,42083.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
594,202012,2619,pa,42085.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
595,202012,2619,pa,42087.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
596,202012,2619,pa,42089.0,22.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,25.0
597,202012,2619,pa,42091.0,57.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,47.0
598,202012,2619,pa,42093.0,1.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
599,202012,2619,pa,42095.0,16.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,16.0
600,202012,2619,pa,42097.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
601,202012,2619,pa,42099.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
587,202012,2619,pa,42071.0,4.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,4.0
602,202012,2619,pa,42101.0,81.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,63.0
604,202012,2619,pa,42105.0,1.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,1.0
605,202012,2619,pa,42107.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
606,202012,2619,pa,42109.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
607,202012,2619,pa,42111.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
608,202012,2619,pa,42113.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
609,202012,2619,pa,42115.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
610,202012,2619,pa,42117.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
611,202012,2619,pa,42119.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
612,202012,2619,pa,42121.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
613,202012,2619,pa,42123.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
614,202012,2619,pa,42125.0,4.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,4.0
615,202012,2619,pa,42127.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
616,202012,2619,pa,42129.0,4.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,4.0
617,202012,2619,pa,42131.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
603,202012,2619,pa,42103.0,2.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,1.0
586,202012,2619,pa,42069.0,5.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,5.0
584,202012,2619,pa,42065.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
583,202012,2619,pa,42063.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
552,202012,2619,pa,42001.0,4.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,4.0
553,202012,2619,pa,42003.0,29.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,28.0
554,202012,2619,pa,42005.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
555,202012,2619,pa,42007.0,3.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,3.0
556,202012,2619,pa,42009.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
557,202012,2619,pa,42011.0,7.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,7.0
558,202012,2619,pa,42013.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
559,202012,2619,pa,42015.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
560,202012,2619,pa,42017.0,25.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,20.0
561,202012,2619,pa,42019.0,1.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
562,202012,2619,pa,42021.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
563,202012,2619,pa,42023.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
564,202012,2619,pa,42025.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
565,202012,2619,pa,42027.0,1.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,1.0
566,202012,2619,pa,42029.0,17.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,17.0
567,202012,2619,pa,42031.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
568,202012,2619,pa,42033.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
582,202012,2619,pa,42061.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
581,202012,2619,pa,42059.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
580,202012,2619,pa,42057.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
579,202012,2619,pa,42055.0,1.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,1.0
578,202012,2619,pa,42053.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
577,202012,2619,pa,42051.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
618,202012,2619,pa,42133.0,9.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,9.0
576,202012,2619,pa,42049.0,1.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,1.0
574,202012,2619,pa,42045.0,27.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,26.0
573,202012,2619,pa,42043.0,1.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
572,202012,2619,pa,42041.0,8.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,6.0
571,202012,2619,pa,42039.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
570,202012,2619,pa,42037.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
569,202012,2619,pa,42035.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
575,202012,2619,pa,42047.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,0.0
619,202012,2619,pa,80042.0,0.0,324.0,3561.0,3885.0,51688.0,125.0,6.57793,6.57793,
621,202013,2620,pa,42001.0,4.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,4.0
687,202013,2620,pa,42133.0,28.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,28.0
651,202013,2620,pa,42061.0,1.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,1.0
650,202013,2620,pa,42059.0,6.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,6.0
649,202013,2620,pa,42057.0,0.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,0.0
648,202013,2620,pa,42055.0,6.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,6.0
647,202013,2620,pa,42053.0,0.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,0.0
646,202013,2620,pa,42051.0,10.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,10.0
645,202013,2620,pa,42049.0,6.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,6.0
644,202013,2620,pa,42047.0,0.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,0.0
643,202013,2620,pa,42045.0,193.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,193.0
642,202013,2620,pa,42043.0,22.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,23.0
641,202013,2620,pa,42041.0,11.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,11.0
640,202013,2620,pa,42039.0,2.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,2.0
639,202013,2620,pa,42037.0,4.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,4.0
638,202013,2620,pa,42035.0,0.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,0.0
652,202013,2620,pa,42063.0,2.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,2.0
637,202013,2620,pa,42033.0,2.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,2.0
635,202013,2620,pa,42029.0,97.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,97.0
634,202013,2620,pa,42027.0,14.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,14.0
633,202013,2620,pa,42025.0,3.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,3.0
632,202013,2620,pa,42023.0,1.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,1.0
631,202013,2620,pa,42021.0,1.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,1.0
630,202013,2620,pa,42019.0,40.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,41.0
629,202013,2620,pa,42017.0,124.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,128.0
628,202013,2620,pa,42015.0,3.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,3.0
627,202013,2620,pa,42013.0,2.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,2.0
626,202013,2620,pa,42011.0,58.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,58.0
625,202013,2620,pa,42009.0,0.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,0.0
624,202013,2620,pa,42007.0,19.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,19.0
623,202013,2620,pa,42005.0,2.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,2.0
622,202013,2620,pa,42003.0,188.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,188.0
636,202013,2620,pa,42031.0,1.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,1.0
653,202013,2620,pa,42065.0,0.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,0.0
654,202013,2620,pa,42067.0,1.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,1.0
655,202013,2620,pa,42069.0,46.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,46.0
686,202013,2620,pa,42131.0,0.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,0.0
685,202013,2620,pa,42129.0,37.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,37.0
684,202013,2620,pa,42127.0,5.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,5.0
683,202013,2620,pa,42125.0,18.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,18.0
682,202013,2620,pa,42123.0,1.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,1.0
681,202013,2620,pa,42121.0,0.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,0.0
680,202013,2620,pa,42119.0,0.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,0.0
679,202013,2620,pa,42117.0,1.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,1.0
678,202013,2620,pa,42115.0,1.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,1.0
677,202013,2620,pa,42113.0,0.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,0.0
676,202013,2620,pa,42111.0,2.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,2.0
675,202013,2620,pa,42109.0,1.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,1.0
674,202013,2620,pa,42107.0,16.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,16.0
673,202013,2620,pa,42105.0,1.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,1.0
672,202013,2620,pa,42103.0,24.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,25.0
671,202013,2620,pa,42101.0,718.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,640.0
670,202013,2620,pa,42099.0,1.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,1.0
656,202013,2620,pa,42071.0,41.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,41.0
657,202013,2620,pa,42073.0,8.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,8.0
658,202013,2620,pa,42075.0,13.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,14.0
659,202013,2620,pa,42077.0,96.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,96.0
660,202013,2620,pa,42079.0,59.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,59.0
661,202013,2620,pa,42081.0,2.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,2.0
688,202013,2620,pa,80042.0,0.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,
662,202013,2620,pa,42083.0,1.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,1.0
664,202013,2620,pa,42087.0,0.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,0.0
665,202013,2620,pa,42089.0,81.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,81.0
666,202013,2620,pa,42091.0,334.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,340.0
667,202013,2620,pa,42093.0,4.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,5.0
668,202013,2620,pa,42095.0,77.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,77.0
669,202013,2620,pa,42097.0,1.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,1.0
663,202013,2620,pa,42085.0,6.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,6.0
689,202013,2620,pa,90042.0,0.0,2380.0,21488.0,23868.0,39937.0,124.0,4.90773,4.90773,
720,202014,2621,pa,42061.0,3.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,3.0
757,202014,2621,pa,80042.0,0.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,
721,202014,2621,pa,42063.0,7.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,7.0
719,202014,2621,pa,42059.0,6.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,6.0
718,202014,2621,pa,42057.0,0.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,0.0
717,202014,2621,pa,42055.0,20.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,20.0
716,202014,2621,pa,42053.0,2.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,2.0
715,202014,2621,pa,42051.0,13.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,13.0
714,202014,2621,pa,42049.0,12.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,12.0
713,202014,2621,pa,42047.0,0.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,0.0
712,202014,2621,pa,42045.0,390.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,390.0
711,202014,2621,pa,42043.0,76.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,76.0
710,202014,2621,pa,42041.0,32.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,32.0
709,202014,2621,pa,42039.0,3.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,3.0
708,202014,2621,pa,42037.0,16.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,16.0
707,202014,2621,pa,42035.0,1.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,1.0
722,202014,2621,pa,42065.0,0.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,0.0
706,202014,2621,pa,42033.0,5.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,5.0
704,202014,2621,pa,42029.0,134.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,134.0
703,202014,2621,pa,42027.0,24.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,24.0
702,202014,2621,pa,42025.0,43.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,43.0
701,202014,2621,pa,42023.0,0.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,0.0
700,202014,2621,pa,42021.0,5.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,5.0
699,202014,2621,pa,42019.0,43.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,43.0
698,202014,2621,pa,42017.0,365.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,336.0
697,202014,2621,pa,42015.0,7.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,7.0
696,202014,2621,pa,42013.0,3.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,3.0
695,202014,2621,pa,42011.0,170.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,170.0
694,202014,2621,pa,42009.0,4.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,4.0
693,202014,2621,pa,42007.0,47.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,47.0
692,202014,2621,pa,42005.0,10.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,10.0
691,202014,2621,pa,42003.0,333.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,333.0
705,202014,2621,pa,42031.0,3.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,3.0
723,202014,2621,pa,42067.0,6.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,6.0
724,202014,2621,pa,42069.0,95.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,95.0
725,202014,2621,pa,42071.0,246.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,246.0
758,202014,2621,pa,90042.0,0.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,
755,202014,2621,pa,42131.0,5.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,5.0
754,202014,2621,pa,42129.0,94.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,94.0
753,202014,2621,pa,42127.0,22.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,22.0
752,202014,2621,pa,42125.0,23.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,23.0
751,202014,2621,pa,42123.0,0.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,0.0
750,202014,2621,pa,42121.0,3.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,3.0
749,202014,2621,pa,42119.0,5.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,5.0
748,202014,2621,pa,42117.0,2.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,2.0
747,202014,2621,pa,42115.0,4.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,4.0
746,202014,2621,pa,42113.0,1.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,1.0
745,202014,2621,pa,42111.0,1.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,1.0
744,202014,2621,pa,42109.0,5.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,5.0
743,202014,2621,pa,42107.0,61.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,61.0
742,202014,2621,pa,42105.0,1.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,1.0
741,202014,2621,pa,42103.0,70.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,70.0
740,202014,2621,pa,42101.0,2205.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,1901.0
726,202014,2621,pa,42073.0,14.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,14.0
727,202014,2621,pa,42075.0,72.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,72.0
728,202014,2621,pa,42077.0,695.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,695.0
729,202014,2621,pa,42079.0,583.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,583.0
730,202014,2621,pa,42081.0,8.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,8.0
731,202014,2621,pa,42083.0,0.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,0.0
690,202014,2621,pa,42001.0,13.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,13.0
732,202014,2621,pa,42085.0,8.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,8.0
734,202014,2621,pa,42089.0,378.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,378.0
735,202014,2621,pa,42091.0,571.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,571.0
736,202014,2621,pa,42093.0,14.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,14.0
737,202014,2621,pa,42095.0,494.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,494.0
738,202014,2621,pa,42097.0,8.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,8.0
739,202014,2621,pa,42099.0,4.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,4.0
733,202014,2621,pa,42087.0,4.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,4.0
756,202014,2621,pa,42133.0,107.0,7266.0,34759.0,42025.0,35586.0,120.0,3.67279,3.67279,107.0
759,202015,2622,pa,42001.0,23.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,23.0
827,202015,2622,pa,90042.0,0.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,
790,202015,2622,pa,42063.0,31.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,31.0
789,202015,2622,pa,42061.0,6.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,6.0
788,202015,2622,pa,42059.0,11.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,11.0
787,202015,2622,pa,42057.0,1.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,1.0
786,202015,2622,pa,42055.0,32.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,32.0
785,202015,2622,pa,42053.0,3.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,3.0
784,202015,2622,pa,42051.0,27.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,27.0
783,202015,2622,pa,42049.0,20.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,20.0
782,202015,2622,pa,42047.0,2.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,2.0
781,202015,2622,pa,42045.0,894.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,894.0
780,202015,2622,pa,42043.0,114.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,114.0
779,202015,2622,pa,42041.0,51.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,51.0
778,202015,2622,pa,42039.0,10.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,10.0
777,202015,2622,pa,42037.0,79.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,79.0
791,202015,2622,pa,42065.0,1.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,1.0
776,202015,2622,pa,42035.0,6.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,6.0
774,202015,2622,pa,42031.0,11.0,11638.0,38485.0,50123.0,34603.0,121.0,2.73676,2.73676,11.0
