FIPS,Province_State,date,count
42073,Pennsylvania,2020-06-12,86
42073,Pennsylvania,2020-06-13,87
42073,Pennsylvania,2020-06-14,87
42075,Pennsylvania,2020-01-22,0
42075,Pennsylvania,2020-01-23,0
42075,Pennsylvania,2020-01-24,0
42075,Pennsylvania,2020-01-25,0
42075,Pennsylvania,2020-01-26,0
42075,Pennsylvania,2020-01-27,0
42075,Pennsylvania,2020-01-28,0
42075,Pennsylvania,2020-01-29,0
42075,Pennsylvania,2020-01-30,0
42075,Pennsylvania,2020-01-31,0
42075,Pennsylvania,2020-02-01,0
42075,Pennsylvania,2020-02-02,0
42075,Pennsylvania,2020-02-03,0
42075,Pennsylvania,2020-02-04,0
42075,Pennsylvania,2020-02-05,0
42075,Pennsylvania,2020-02-06,0
42075,Pennsylvania,2020-02-07,0
42075,Pennsylvania,2020-02-08,0
42075,Pennsylvania,2020-02-09,0
42075,Pennsylvania,2020-02-10,0
42075,Pennsylvania,2020-02-11,0
42075,Pennsylvania,2020-02-12,0
42075,Pennsylvania,2020-02-13,0
42075,Pennsylvania,2020-02-14,0
42075,Pennsylvania,2020-02-15,0
42075,Pennsylvania,2020-02-16,0
42075,Pennsylvania,2020-02-17,0
42075,Pennsylvania,2020-02-18,0
42075,Pennsylvania,2020-02-19,0
42075,Pennsylvania,2020-02-20,0
42075,Pennsylvania,2020-02-21,0
42075,Pennsylvania,2020-02-22,0
42075,Pennsylvania,2020-02-23,0
42075,Pennsylvania,2020-02-24,0
42075,Pennsylvania,2020-02-25,0
42075,Pennsylvania,2020-02-26,0
42075,Pennsylvania,2020-02-27,0
42075,Pennsylvania,2020-02-28,0
42075,Pennsylvania,2020-02-29,0
42075,Pennsylvania,2020-03-01,0
42075,Pennsylvania,2020-03-02,0
42075,Pennsylvania,2020-03-03,0
42075,Pennsylvania,2020-03-04,0
42075,Pennsylvania,2020-03-05,0
42075,Pennsylvania,2020-03-06,0
42075,Pennsylvania,2020-03-07,0
42075,Pennsylvania,2020-03-08,0
42075,Pennsylvania,2020-03-09,0
42075,Pennsylvania,2020-03-10,0
42075,Pennsylvania,2020-03-11,0
42075,Pennsylvania,2020-03-12,0
42075,Pennsylvania,2020-03-13,0
42075,Pennsylvania,2020-03-14,0
42075,Pennsylvania,2020-03-15,0
42075,Pennsylvania,2020-03-16,0
42075,Pennsylvania,2020-03-17,0
42075,Pennsylvania,2020-03-18,0
42075,Pennsylvania,2020-03-19,1
42075,Pennsylvania,2020-03-20,1
42075,Pennsylvania,2020-03-21,2
42075,Pennsylvania,2020-03-22,3
42075,Pennsylvania,2020-03-23,3
42075,Pennsylvania,2020-03-24,3
42075,Pennsylvania,2020-03-25,3
42075,Pennsylvania,2020-03-26,4
42075,Pennsylvania,2020-03-27,12
42075,Pennsylvania,2020-03-28,15
42075,Pennsylvania,2020-03-29,19
42075,Pennsylvania,2020-03-30,27
42075,Pennsylvania,2020-03-31,28
42075,Pennsylvania,2020-04-01,36
42075,Pennsylvania,2020-04-02,45
42075,Pennsylvania,2020-04-03,54
42075,Pennsylvania,2020-04-04,87
42075,Pennsylvania,2020-04-05,106
42075,Pennsylvania,2020-04-06,124
42075,Pennsylvania,2020-04-07,145
42075,Pennsylvania,2020-04-08,169
42075,Pennsylvania,2020-04-09,187
42075,Pennsylvania,2020-04-10,218
42075,Pennsylvania,2020-04-11,232
42075,Pennsylvania,2020-04-12,270
42075,Pennsylvania,2020-04-13,284
42075,Pennsylvania,2020-04-14,328
42075,Pennsylvania,2020-04-15,349
42075,Pennsylvania,2020-04-16,380
42075,Pennsylvania,2020-04-17,424
42075,Pennsylvania,2020-04-18,458
42075,Pennsylvania,2020-04-19,484
42075,Pennsylvania,2020-04-20,502
42075,Pennsylvania,2020-04-21,525
42075,Pennsylvania,2020-04-22,535
42075,Pennsylvania,2020-04-23,544
42075,Pennsylvania,2020-04-24,575
42075,Pennsylvania,2020-04-25,592
42075,Pennsylvania,2020-04-26,612
42075,Pennsylvania,2020-04-27,621
42075,Pennsylvania,2020-04-28,635
42075,Pennsylvania,2020-04-29,648
42075,Pennsylvania,2020-04-30,676
42075,Pennsylvania,2020-05-01,694
42075,Pennsylvania,2020-05-02,710
42075,Pennsylvania,2020-05-03,735
42075,Pennsylvania,2020-05-04,756
42075,Pennsylvania,2020-05-05,766
42075,Pennsylvania,2020-05-06,774
42075,Pennsylvania,2020-05-07,785
42075,Pennsylvania,2020-05-08,797
42075,Pennsylvania,2020-05-09,805
42075,Pennsylvania,2020-05-10,811
42075,Pennsylvania,2020-05-11,815
42075,Pennsylvania,2020-05-12,825
42075,Pennsylvania,2020-05-13,849
42075,Pennsylvania,2020-05-14,856
42075,Pennsylvania,2020-05-15,863
42075,Pennsylvania,2020-05-16,873
42075,Pennsylvania,2020-05-17,874
42075,Pennsylvania,2020-05-18,877
42075,Pennsylvania,2020-05-19,880
42075,Pennsylvania,2020-05-20,885
42075,Pennsylvania,2020-05-21,887
42075,Pennsylvania,2020-05-22,892
42075,Pennsylvania,2020-05-23,900
42075,Pennsylvania,2020-05-24,909
42075,Pennsylvania,2020-05-25,912
42075,Pennsylvania,2020-05-26,922
42075,Pennsylvania,2020-05-27,936
42075,Pennsylvania,2020-05-28,944
42075,Pennsylvania,2020-05-29,950
42075,Pennsylvania,2020-05-30,958
42075,Pennsylvania,2020-05-31,969
42075,Pennsylvania,2020-06-01,972
42075,Pennsylvania,2020-06-02,980
42075,Pennsylvania,2020-06-03,994
42075,Pennsylvania,2020-06-04,997
42075,Pennsylvania,2020-06-05,1000
42075,Pennsylvania,2020-06-06,1021
42075,Pennsylvania,2020-06-07,1062
42075,Pennsylvania,2020-06-08,1072
42075,Pennsylvania,2020-06-09,1086
42075,Pennsylvania,2020-06-10,1091
42075,Pennsylvania,2020-06-11,1106
42075,Pennsylvania,2020-06-12,1140
42075,Pennsylvania,2020-06-13,1162
42075,Pennsylvania,2020-06-14,1182
42077,Pennsylvania,2020-01-22,0
42077,Pennsylvania,2020-01-23,0
42077,Pennsylvania,2020-01-24,0
42077,Pennsylvania,2020-01-25,0
42077,Pennsylvania,2020-01-26,0
42077,Pennsylvania,2020-01-27,0
42077,Pennsylvania,2020-01-28,0
42077,Pennsylvania,2020-01-29,0
42077,Pennsylvania,2020-01-30,0
42077,Pennsylvania,2020-01-31,0
42077,Pennsylvania,2020-02-01,0
42077,Pennsylvania,2020-02-02,0
42077,Pennsylvania,2020-02-03,0
42077,Pennsylvania,2020-02-04,0
42077,Pennsylvania,2020-02-05,0
42077,Pennsylvania,2020-02-06,0
42077,Pennsylvania,2020-02-07,0
42077,Pennsylvania,2020-02-08,0
42077,Pennsylvania,2020-02-09,0
42077,Pennsylvania,2020-02-10,0
42077,Pennsylvania,2020-02-11,0
42077,Pennsylvania,2020-02-12,0
42077,Pennsylvania,2020-02-13,0
42077,Pennsylvania,2020-02-14,0
42077,Pennsylvania,2020-02-15,0
42077,Pennsylvania,2020-02-16,0
42077,Pennsylvania,2020-02-17,0
42077,Pennsylvania,2020-02-18,0
42077,Pennsylvania,2020-02-19,0
42077,Pennsylvania,2020-02-20,0
42077,Pennsylvania,2020-02-21,0
42077,Pennsylvania,2020-02-22,0
42077,Pennsylvania,2020-02-23,0
42077,Pennsylvania,2020-02-24,0
42077,Pennsylvania,2020-02-25,0
42077,Pennsylvania,2020-02-26,0
42077,Pennsylvania,2020-02-27,0
42077,Pennsylvania,2020-02-28,0
42077,Pennsylvania,2020-02-29,0
42077,Pennsylvania,2020-03-01,0
42077,Pennsylvania,2020-03-02,0
42077,Pennsylvania,2020-03-03,0
42077,Pennsylvania,2020-03-04,0
42077,Pennsylvania,2020-03-05,0
42077,Pennsylvania,2020-03-06,0
42077,Pennsylvania,2020-03-07,0
42077,Pennsylvania,2020-03-08,0
42077,Pennsylvania,2020-03-09,0
42077,Pennsylvania,2020-03-10,0
42077,Pennsylvania,2020-03-11,0
42077,Pennsylvania,2020-03-12,0
42077,Pennsylvania,2020-03-13,0
42077,Pennsylvania,2020-03-14,0
42077,Pennsylvania,2020-03-15,0
42077,Pennsylvania,2020-03-16,1
42077,Pennsylvania,2020-03-17,1
42077,Pennsylvania,2020-03-18,1
42077,Pennsylvania,2020-03-19,1
42077,Pennsylvania,2020-03-20,2
42077,Pennsylvania,2020-03-21,13
42077,Pennsylvania,2020-03-22,19
42077,Pennsylvania,2020-03-23,25
42077,Pennsylvania,2020-03-24,27
42077,Pennsylvania,2020-03-25,38
42077,Pennsylvania,2020-03-26,63
42077,Pennsylvania,2020-03-27,93
42077,Pennsylvania,2020-03-28,109
42077,Pennsylvania,2020-03-29,151
42077,Pennsylvania,2020-03-30,231
42077,Pennsylvania,2020-03-31,272
42077,Pennsylvania,2020-04-01,374
42077,Pennsylvania,2020-04-02,479
42077,Pennsylvania,2020-04-03,584
42077,Pennsylvania,2020-04-04,804
42077,Pennsylvania,2020-04-05,877
42077,Pennsylvania,2020-04-06,1006
42077,Pennsylvania,2020-04-07,1146
42077,Pennsylvania,2020-04-08,1319
42077,Pennsylvania,2020-04-09,1466
42077,Pennsylvania,2020-04-10,1562
42077,Pennsylvania,2020-04-11,1620
42077,Pennsylvania,2020-04-12,1684
42077,Pennsylvania,2020-04-13,1747
42077,Pennsylvania,2020-04-14,1803
42077,Pennsylvania,2020-04-15,1922
42077,Pennsylvania,2020-04-16,1999
42077,Pennsylvania,2020-04-17,2092
42077,Pennsylvania,2020-04-18,2141
42077,Pennsylvania,2020-04-19,2203
42077,Pennsylvania,2020-04-20,2245
42077,Pennsylvania,2020-04-21,2295
42077,Pennsylvania,2020-04-22,2374
42077,Pennsylvania,2020-04-23,2418
42077,Pennsylvania,2020-04-24,2478
42077,Pennsylvania,2020-04-25,2551
42077,Pennsylvania,2020-04-26,2601
42077,Pennsylvania,2020-04-27,2636
42077,Pennsylvania,2020-04-28,2685
42077,Pennsylvania,2020-04-29,2719
42077,Pennsylvania,2020-04-30,2796
42077,Pennsylvania,2020-05-01,2850
42077,Pennsylvania,2020-05-02,2896
42077,Pennsylvania,2020-05-03,2924
42077,Pennsylvania,2020-05-04,2963
42077,Pennsylvania,2020-05-05,2999
42077,Pennsylvania,2020-05-06,3063
42077,Pennsylvania,2020-05-07,3102
42077,Pennsylvania,2020-05-08,3140
42077,Pennsylvania,2020-05-09,3169
42077,Pennsylvania,2020-05-10,3241
42077,Pennsylvania,2020-05-11,3259
42077,Pennsylvania,2020-05-12,3286
42077,Pennsylvania,2020-05-13,3318
42077,Pennsylvania,2020-05-14,3378
42077,Pennsylvania,2020-05-15,3396
42077,Pennsylvania,2020-05-16,3440
42077,Pennsylvania,2020-05-17,3470
42077,Pennsylvania,2020-05-18,3491
42077,Pennsylvania,2020-05-19,3513
42077,Pennsylvania,2020-05-20,3550
42077,Pennsylvania,2020-05-21,3586
42077,Pennsylvania,2020-05-22,3613
42077,Pennsylvania,2020-05-23,3628
42077,Pennsylvania,2020-05-24,3651
42077,Pennsylvania,2020-05-25,3667
42077,Pennsylvania,2020-05-26,3676
42077,Pennsylvania,2020-05-27,3699
42077,Pennsylvania,2020-05-28,3719
42077,Pennsylvania,2020-05-29,3738
42077,Pennsylvania,2020-05-30,3747
42077,Pennsylvania,2020-05-31,3765
42077,Pennsylvania,2020-06-01,3770
42077,Pennsylvania,2020-06-02,3780
42077,Pennsylvania,2020-06-03,3802
42077,Pennsylvania,2020-06-04,3817
42077,Pennsylvania,2020-06-05,3829
42077,Pennsylvania,2020-06-06,3846
42077,Pennsylvania,2020-06-07,3858
42077,Pennsylvania,2020-06-08,3871
42077,Pennsylvania,2020-06-09,3890
42077,Pennsylvania,2020-06-10,3895
42077,Pennsylvania,2020-06-11,3907
42077,Pennsylvania,2020-06-12,3926
42077,Pennsylvania,2020-06-13,3939
42077,Pennsylvania,2020-06-14,3953
42079,Pennsylvania,2020-01-22,0
42079,Pennsylvania,2020-01-23,0
42079,Pennsylvania,2020-01-24,0
42079,Pennsylvania,2020-01-25,0
42079,Pennsylvania,2020-01-26,0
42079,Pennsylvania,2020-01-27,0
42079,Pennsylvania,2020-01-28,0
42079,Pennsylvania,2020-01-29,0
42079,Pennsylvania,2020-01-30,0
42079,Pennsylvania,2020-01-31,0
42079,Pennsylvania,2020-02-01,0
42079,Pennsylvania,2020-02-02,0
42079,Pennsylvania,2020-02-03,0
42079,Pennsylvania,2020-02-04,0
42079,Pennsylvania,2020-02-05,0
42079,Pennsylvania,2020-02-06,0
42079,Pennsylvania,2020-02-07,0
42079,Pennsylvania,2020-02-08,0
42079,Pennsylvania,2020-02-09,0
42079,Pennsylvania,2020-02-10,0
42079,Pennsylvania,2020-02-11,0
42079,Pennsylvania,2020-02-12,0
42079,Pennsylvania,2020-02-13,0
42079,Pennsylvania,2020-02-14,0
42079,Pennsylvania,2020-02-15,0
42079,Pennsylvania,2020-02-16,0
42079,Pennsylvania,2020-02-17,0
42079,Pennsylvania,2020-02-18,0
42079,Pennsylvania,2020-02-19,0
42079,Pennsylvania,2020-02-20,0
42079,Pennsylvania,2020-02-21,0
42079,Pennsylvania,2020-02-22,0
42079,Pennsylvania,2020-02-23,0
42079,Pennsylvania,2020-02-24,0
42079,Pennsylvania,2020-02-25,0
42079,Pennsylvania,2020-02-26,0
42079,Pennsylvania,2020-02-27,0
42079,Pennsylvania,2020-02-28,0
42079,Pennsylvania,2020-02-29,0
42079,Pennsylvania,2020-03-01,0
42079,Pennsylvania,2020-03-02,0
42079,Pennsylvania,2020-03-03,0
42079,Pennsylvania,2020-03-04,0
42079,Pennsylvania,2020-03-05,0
42079,Pennsylvania,2020-03-06,0
42079,Pennsylvania,2020-03-07,0
42079,Pennsylvania,2020-03-08,0
42079,Pennsylvania,2020-03-09,0
42079,Pennsylvania,2020-03-10,0
42079,Pennsylvania,2020-03-11,0
42079,Pennsylvania,2020-03-12,0
42079,Pennsylvania,2020-03-13,0
42079,Pennsylvania,2020-03-14,0
42079,Pennsylvania,2020-03-15,0
42079,Pennsylvania,2020-03-16,1
42079,Pennsylvania,2020-03-17,1
42079,Pennsylvania,2020-03-18,1
42079,Pennsylvania,2020-03-19,1
42079,Pennsylvania,2020-03-20,2
42079,Pennsylvania,2020-03-21,6
42079,Pennsylvania,2020-03-22,7
42079,Pennsylvania,2020-03-23,10
42079,Pennsylvania,2020-03-24,21
42079,Pennsylvania,2020-03-25,27
42079,Pennsylvania,2020-03-26,36
42079,Pennsylvania,2020-03-27,55
42079,Pennsylvania,2020-03-28,65
42079,Pennsylvania,2020-03-29,94
42079,Pennsylvania,2020-03-30,150
42079,Pennsylvania,2020-03-31,212
42079,Pennsylvania,2020-04-01,282
42079,Pennsylvania,2020-04-02,384
42079,Pennsylvania,2020-04-03,484
42079,Pennsylvania,2020-04-04,648
42079,Pennsylvania,2020-04-05,741
42079,Pennsylvania,2020-04-06,849
42079,Pennsylvania,2020-04-07,982
42079,Pennsylvania,2020-04-08,1134
42079,Pennsylvania,2020-04-09,1241
42079,Pennsylvania,2020-04-10,1325
42079,Pennsylvania,2020-04-11,1372
42079,Pennsylvania,2020-04-12,1411
42079,Pennsylvania,2020-04-13,1446
42079,Pennsylvania,2020-04-14,1523
42079,Pennsylvania,2020-04-15,1567
42079,Pennsylvania,2020-04-16,1611
42079,Pennsylvania,2020-04-17,1668
42079,Pennsylvania,2020-04-18,1712
42079,Pennsylvania,2020-04-19,1741
42079,Pennsylvania,2020-04-20,1767
42079,Pennsylvania,2020-04-21,1800
42079,Pennsylvania,2020-04-22,1848
42079,Pennsylvania,2020-04-23,1880
42079,Pennsylvania,2020-04-24,1921
42079,Pennsylvania,2020-04-25,1962
42079,Pennsylvania,2020-04-26,2008
42079,Pennsylvania,2020-04-27,2035
42079,Pennsylvania,2020-04-28,2078
42079,Pennsylvania,2020-04-29,2111
42079,Pennsylvania,2020-04-30,2143
42079,Pennsylvania,2020-05-01,2173
42079,Pennsylvania,2020-05-02,2211
42079,Pennsylvania,2020-05-03,2240
42079,Pennsylvania,2020-05-04,2255
42079,Pennsylvania,2020-05-05,2280
42079,Pennsylvania,2020-05-06,2306
42079,Pennsylvania,2020-05-07,2332
42079,Pennsylvania,2020-05-08,2347
42079,Pennsylvania,2020-05-09,2356
42079,Pennsylvania,2020-05-10,2416
42079,Pennsylvania,2020-05-11,2426
42079,Pennsylvania,2020-05-12,2449
42079,Pennsylvania,2020-05-13,2467
42079,Pennsylvania,2020-05-14,2477
42079,Pennsylvania,2020-05-15,2491
42079,Pennsylvania,2020-05-16,2513
42079,Pennsylvania,2020-05-17,2526
42079,Pennsylvania,2020-05-18,2532
42079,Pennsylvania,2020-05-19,2554
42079,Pennsylvania,2020-05-20,2572
42079,Pennsylvania,2020-05-21,2594
42079,Pennsylvania,2020-05-22,2620
42079,Pennsylvania,2020-05-23,2631
42079,Pennsylvania,2020-05-24,2645
42079,Pennsylvania,2020-05-25,2651
42079,Pennsylvania,2020-05-26,2662
42079,Pennsylvania,2020-05-27,2677
42079,Pennsylvania,2020-05-28,2689
42079,Pennsylvania,2020-05-29,2711
42079,Pennsylvania,2020-05-30,2722
42079,Pennsylvania,2020-05-31,2736
42079,Pennsylvania,2020-06-01,2739
42079,Pennsylvania,2020-06-02,2750
42079,Pennsylvania,2020-06-03,2766
42079,Pennsylvania,2020-06-04,2773
42079,Pennsylvania,2020-06-05,2782
42079,Pennsylvania,2020-06-06,2791
42079,Pennsylvania,2020-06-07,2793
42079,Pennsylvania,2020-06-08,2793
42079,Pennsylvania,2020-06-09,2798
42079,Pennsylvania,2020-06-10,2810
42079,Pennsylvania,2020-06-11,2813
42079,Pennsylvania,2020-06-12,2823
42079,Pennsylvania,2020-06-13,2824
42079,Pennsylvania,2020-06-14,2830
42081,Pennsylvania,2020-01-22,0
42081,Pennsylvania,2020-01-23,0
42081,Pennsylvania,2020-01-24,0
42081,Pennsylvania,2020-01-25,0
42081,Pennsylvania,2020-01-26,0
42081,Pennsylvania,2020-01-27,0
42081,Pennsylvania,2020-01-28,0
42081,Pennsylvania,2020-01-29,0
42081,Pennsylvania,2020-01-30,0
42081,Pennsylvania,2020-01-31,0
42081,Pennsylvania,2020-02-01,0
42081,Pennsylvania,2020-02-02,0
42081,Pennsylvania,2020-02-03,0
42081,Pennsylvania,2020-02-04,0
42081,Pennsylvania,2020-02-05,0
42081,Pennsylvania,2020-02-06,0
42081,Pennsylvania,2020-02-07,0
42081,Pennsylvania,2020-02-08,0
42081,Pennsylvania,2020-02-09,0
42081,Pennsylvania,2020-02-10,0
42081,Pennsylvania,2020-02-11,0
42081,Pennsylvania,2020-02-12,0
42081,Pennsylvania,2020-02-13,0
42081,Pennsylvania,2020-02-14,0
42081,Pennsylvania,2020-02-15,0
42081,Pennsylvania,2020-02-16,0
42081,Pennsylvania,2020-02-17,0
42081,Pennsylvania,2020-02-18,0
42081,Pennsylvania,2020-02-19,0
42081,Pennsylvania,2020-02-20,0
42081,Pennsylvania,2020-02-21,0
42081,Pennsylvania,2020-02-22,0
42081,Pennsylvania,2020-02-23,0
42081,Pennsylvania,2020-02-24,0
42081,Pennsylvania,2020-02-25,0
42081,Pennsylvania,2020-02-26,0
42081,Pennsylvania,2020-02-27,0
42081,Pennsylvania,2020-02-28,0
42081,Pennsylvania,2020-02-29,0
42081,Pennsylvania,2020-03-01,0
42081,Pennsylvania,2020-03-02,0
42081,Pennsylvania,2020-03-03,0
42081,Pennsylvania,2020-03-04,0
42081,Pennsylvania,2020-03-05,0
42081,Pennsylvania,2020-03-06,0
42081,Pennsylvania,2020-03-07,0
42081,Pennsylvania,2020-03-08,0
42081,Pennsylvania,2020-03-09,0
42081,Pennsylvania,2020-03-10,0
42081,Pennsylvania,2020-03-11,0
42081,Pennsylvania,2020-03-12,0
42081,Pennsylvania,2020-03-13,0
42081,Pennsylvania,2020-03-14,0
42081,Pennsylvania,2020-03-15,0
42081,Pennsylvania,2020-03-16,0
42081,Pennsylvania,2020-03-17,0
42081,Pennsylvania,2020-03-18,0
42081,Pennsylvania,2020-03-19,0
42081,Pennsylvania,2020-03-20,0
42081,Pennsylvania,2020-03-21,0
42081,Pennsylvania,2020-03-22,0
42081,Pennsylvania,2020-03-23,0
42081,Pennsylvania,2020-03-24,0
42081,Pennsylvania,2020-03-25,1
42081,Pennsylvania,2020-03-26,1
42081,Pennsylvania,2020-03-27,2
42081,Pennsylvania,2020-03-28,2
42081,Pennsylvania,2020-03-29,3
42081,Pennsylvania,2020-03-30,4
42081,Pennsylvania,2020-03-31,6
42081,Pennsylvania,2020-04-01,7
42081,Pennsylvania,2020-04-02,7
42081,Pennsylvania,2020-04-03,8
42081,Pennsylvania,2020-04-04,10
42081,Pennsylvania,2020-04-05,9
42081,Pennsylvania,2020-04-06,10
42081,Pennsylvania,2020-04-07,12
42081,Pennsylvania,2020-04-08,15
42081,Pennsylvania,2020-04-09,17
42081,Pennsylvania,2020-04-10,18
42081,Pennsylvania,2020-04-11,20
42081,Pennsylvania,2020-04-12,23
42081,Pennsylvania,2020-04-13,28
42081,Pennsylvania,2020-04-14,29
42081,Pennsylvania,2020-04-15,30
42081,Pennsylvania,2020-04-16,30
42081,Pennsylvania,2020-04-17,32
42081,Pennsylvania,2020-04-18,36
42081,Pennsylvania,2020-04-19,37
42081,Pennsylvania,2020-04-20,40
42081,Pennsylvania,2020-04-21,42
42081,Pennsylvania,2020-04-22,43
42081,Pennsylvania,2020-04-23,44
42081,Pennsylvania,2020-04-24,48
42081,Pennsylvania,2020-04-25,53
42081,Pennsylvania,2020-04-26,55
42081,Pennsylvania,2020-04-27,57
42081,Pennsylvania,2020-04-28,58
42081,Pennsylvania,2020-04-29,61
42081,Pennsylvania,2020-04-30,68
42081,Pennsylvania,2020-05-01,71
42081,Pennsylvania,2020-05-02,81
42081,Pennsylvania,2020-05-03,85
42081,Pennsylvania,2020-05-04,86
42081,Pennsylvania,2020-05-05,86
42081,Pennsylvania,2020-05-06,90
42081,Pennsylvania,2020-05-07,99
42081,Pennsylvania,2020-05-08,109
42081,Pennsylvania,2020-05-09,127
42081,Pennsylvania,2020-05-10,131
42081,Pennsylvania,2020-05-11,132
42081,Pennsylvania,2020-05-12,132
42081,Pennsylvania,2020-05-13,139
42081,Pennsylvania,2020-05-14,139
42081,Pennsylvania,2020-05-15,141
42081,Pennsylvania,2020-05-16,146
42081,Pennsylvania,2020-05-17,147
42081,Pennsylvania,2020-05-18,149
42081,Pennsylvania,2020-05-19,149
42081,Pennsylvania,2020-05-20,152
42081,Pennsylvania,2020-05-21,152
42081,Pennsylvania,2020-05-22,155
42081,Pennsylvania,2020-05-23,158
42081,Pennsylvania,2020-05-24,158
42081,Pennsylvania,2020-05-25,160
42081,Pennsylvania,2020-05-26,161
42081,Pennsylvania,2020-05-27,161
42081,Pennsylvania,2020-05-28,162
42081,Pennsylvania,2020-05-29,162
42081,Pennsylvania,2020-05-30,164
42081,Pennsylvania,2020-05-31,164
42081,Pennsylvania,2020-06-01,164
42081,Pennsylvania,2020-06-02,164
42081,Pennsylvania,2020-06-03,166
42081,Pennsylvania,2020-06-04,166
42081,Pennsylvania,2020-06-05,166
42081,Pennsylvania,2020-06-06,166
42081,Pennsylvania,2020-06-07,167
42081,Pennsylvania,2020-06-08,168
42081,Pennsylvania,2020-06-09,168
42081,Pennsylvania,2020-06-10,168
42081,Pennsylvania,2020-06-11,168
42081,Pennsylvania,2020-06-12,168
42081,Pennsylvania,2020-06-13,171
42081,Pennsylvania,2020-06-14,171
42083,Pennsylvania,2020-01-22,0
42083,Pennsylvania,2020-01-23,0
42083,Pennsylvania,2020-01-24,0
42083,Pennsylvania,2020-01-25,0
42083,Pennsylvania,2020-01-26,0
42083,Pennsylvania,2020-01-27,0
42083,Pennsylvania,2020-01-28,0
42083,Pennsylvania,2020-01-29,0
42083,Pennsylvania,2020-01-30,0
42083,Pennsylvania,2020-01-31,0
42083,Pennsylvania,2020-02-01,0
42083,Pennsylvania,2020-02-02,0
42083,Pennsylvania,2020-02-03,0
42083,Pennsylvania,2020-02-04,0
42083,Pennsylvania,2020-02-05,0
42083,Pennsylvania,2020-02-06,0
42083,Pennsylvania,2020-02-07,0
42083,Pennsylvania,2020-02-08,0
42083,Pennsylvania,2020-02-09,0
42083,Pennsylvania,2020-02-10,0
42083,Pennsylvania,2020-02-11,0
42083,Pennsylvania,2020-02-12,0
42083,Pennsylvania,2020-02-13,0
42083,Pennsylvania,2020-02-14,0
42083,Pennsylvania,2020-02-15,0
42083,Pennsylvania,2020-02-16,0
42083,Pennsylvania,2020-02-17,0
42083,Pennsylvania,2020-02-18,0
42083,Pennsylvania,2020-02-19,0
42083,Pennsylvania,2020-02-20,0
42083,Pennsylvania,2020-02-21,0
42083,Pennsylvania,2020-02-22,0
42083,Pennsylvania,2020-02-23,0
42083,Pennsylvania,2020-02-24,0
42083,Pennsylvania,2020-02-25,0
42083,Pennsylvania,2020-02-26,0
42083,Pennsylvania,2020-02-27,0
42083,Pennsylvania,2020-02-28,0
42083,Pennsylvania,2020-02-29,0
42083,Pennsylvania,2020-03-01,0
42083,Pennsylvania,2020-03-02,0
42083,Pennsylvania,2020-03-03,0
42083,Pennsylvania,2020-03-04,0
42083,Pennsylvania,2020-03-05,0
42083,Pennsylvania,2020-03-06,0
42083,Pennsylvania,2020-03-07,0
42083,Pennsylvania,2020-03-08,0
42083,Pennsylvania,2020-03-09,0
42083,Pennsylvania,2020-03-10,0
42083,Pennsylvania,2020-03-11,0
42083,Pennsylvania,2020-03-12,0
42083,Pennsylvania,2020-03-13,0
42083,Pennsylvania,2020-03-14,0
42083,Pennsylvania,2020-03-15,0
42083,Pennsylvania,2020-03-16,0
42083,Pennsylvania,2020-03-17,0
42083,Pennsylvania,2020-03-18,0
42083,Pennsylvania,2020-03-19,0
42083,Pennsylvania,2020-03-20,0
42083,Pennsylvania,2020-03-21,0
42083,Pennsylvania,2020-03-22,0
42083,Pennsylvania,2020-03-23,0
42083,Pennsylvania,2020-03-24,0
42083,Pennsylvania,2020-03-25,0
42083,Pennsylvania,2020-03-26,0
42083,Pennsylvania,2020-03-27,0
42083,Pennsylvania,2020-03-28,1
42083,Pennsylvania,2020-03-29,1
42083,Pennsylvania,2020-03-30,1
42083,Pennsylvania,2020-03-31,1
42083,Pennsylvania,2020-04-01,1
42083,Pennsylvania,2020-04-02,1
42083,Pennsylvania,2020-04-03,1
42083,Pennsylvania,2020-04-04,1
42083,Pennsylvania,2020-04-05,1
42083,Pennsylvania,2020-04-06,1
42083,Pennsylvania,2020-04-07,1
42083,Pennsylvania,2020-04-08,1
42083,Pennsylvania,2020-04-09,1
42083,Pennsylvania,2020-04-10,1
42083,Pennsylvania,2020-04-11,2
42083,Pennsylvania,2020-04-12,2
42083,Pennsylvania,2020-04-13,3
42083,Pennsylvania,2020-04-14,4
42083,Pennsylvania,2020-04-15,4
42083,Pennsylvania,2020-04-16,4
42083,Pennsylvania,2020-04-17,4
42083,Pennsylvania,2020-04-18,4
42083,Pennsylvania,2020-04-19,4
42083,Pennsylvania,2020-04-20,4
42083,Pennsylvania,2020-04-21,5
42083,Pennsylvania,2020-04-22,5
42083,Pennsylvania,2020-04-23,5
42083,Pennsylvania,2020-04-24,5
42083,Pennsylvania,2020-04-25,5
42083,Pennsylvania,2020-04-26,5
42083,Pennsylvania,2020-04-27,5
42083,Pennsylvania,2020-04-28,5
42083,Pennsylvania,2020-04-29,6
42083,Pennsylvania,2020-04-30,6
42083,Pennsylvania,2020-05-01,6
42083,Pennsylvania,2020-05-02,6
42083,Pennsylvania,2020-05-03,6
42083,Pennsylvania,2020-05-04,6
42083,Pennsylvania,2020-05-05,6
42083,Pennsylvania,2020-05-06,6
42083,Pennsylvania,2020-05-07,6
42083,Pennsylvania,2020-05-08,6
